,,Value,Symbol
SDG 6.4.1. Water Use Efficiency,Burundi,3.4723301883,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Burundi,0.0358951924,E
SDG 6.4.1. Industrial Water Use Efficiency,Burundi,18.3487830016,E
SDG 6.4.1. Services Water Use Efficiency,Burundi,14.6620821929,E
SDG 6.4.2. Water Stress,Cabo Verde,7.6,E
SDG 6.4.1. Water Use Efficiency,Cabo Verde,31.821549865,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cabo Verde,0.4025515517,E
SDG 6.4.1. Industrial Water Use Efficiency,Cabo Verde,407.3241236809,E
SDG 6.4.1. Services Water Use Efficiency,Cabo Verde,379.7755701917,E
SDG 6.4.1. Industrial Water Use Efficiency,Cambodia,59.6338540557,E
SDG 6.4.1. Services Water Use Efficiency,Cambodia,32.7333300661,E
Environmental Flow Requirements,Cameroon,213.4,X
SDG 6.4.2. Water Stress,Cameroon,1.455483871,E
SDG 6.4.2. Water Stress,Canada,4.2969647037,E
SDG 6.4.2. Water Stress,Central African Republic,0.3181481481,E
SDG 6.4.2. Water Stress,Chad,4.205859375,E
SDG 6.4.1. Water Use Efficiency,Chad,3.6401711055,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chad,0.0202933195,E
SDG 6.4.1. Industrial Water Use Efficiency,Chad,7.5493918062,E
SDG 6.4.1. Services Water Use Efficiency,Chad,25.4581849972,E
SDG 6.4.2. Water Stress,Chile,7.89555458,E
SDG 6.4.1. Industrial Water Use Efficiency,Chile,14.271383584,E
SDG 6.4.1. Services Water Use Efficiency,Chile,67.7191702156,E
SDG 6.4.2. Water Stress,China,40.3280699961,E
SDG 6.4.1. Water Use Efficiency,China,5.5998115342,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,0.597428321,E
SDG 6.4.1. Industrial Water Use Efficiency,China,12.3484511014,E
SDG 6.4.1. Services Water Use Efficiency,China,22.5677253313,E
SDG 6.4.2. Water Stress,Colombia,1.3100673653,E
SDG 6.4.2. Water Stress,Comoros,0.8333333333,I
SDG 6.4.2. Water Stress,Congo,0.0274463007,E
SDG 6.4.2. Water Stress,Croatia,1.2750111161,E
SDG 6.4.1. Industrial Water Use Efficiency,Croatia,140.200426334,E
SDG 6.4.1. Services Water Use Efficiency,Croatia,47.907603949,E
SDG 6.4.2. Water Stress,Cuba,18.0494111943,E
SDG 6.4.1. Water Use Efficiency,Cuba,8.5794877553,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cuba,0.1675859599,E
SDG 6.4.1. Industrial Water Use Efficiency,Cuba,13.8149487442,E
SDG 6.4.1. Services Water Use Efficiency,Cuba,19.6253075191,E
SDG 6.4.2. Water Stress,Cyprus,23.3324220886,E
SDG 6.4.1. Water Use Efficiency,Cyprus,69.2083325663,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,1.38231357,E
SDG 6.4.1. Industrial Water Use Efficiency,Cyprus,558.1630052646,E
SDG 6.4.1. Services Water Use Efficiency,Cyprus,254.7367770044,E
SDG 6.4.2. Water Stress,Czechia,29.0161192214,E
SDG 6.4.2. Water Stress,Côte d’Ivoire,6.4140105079,E
SDG 6.4.1. Water Use Efficiency,Côte d’Ivoire,9.3206312111,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Côte d’Ivoire,0.1444718874,E
SDG 6.4.1. Industrial Water Use Efficiency,Côte d’Ivoire,14.5677766862,E
SDG 6.4.1. Services Water Use Efficiency,Côte d’Ivoire,16.1944272556,E
SDG 6.4.2. Water Stress,Democratic People's Republic of Korea,27.5439923102,E
SDG 6.4.2. Water Stress,Democratic Republic of the Congo,0.2070693661,E
SDG 6.4.1. Water Use Efficiency,Democratic Republic of the Congo,18.9412847165,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,0.2565092041,E
SDG 6.4.1. Industrial Water Use Efficiency,Democratic Republic of the Congo,38.9378195426,E
SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,15.8300065459,E
SDG 6.4.2. Water Stress,Denmark,17.6690102758,E
SDG 6.4.1. Industrial Water Use Efficiency,Denmark,880.3992078347,E
SDG 6.4.1. Services Water Use Efficiency,Denmark,384.701641807,E
SDG 6.4.2. Water Stress,Djibouti,6.3333333333,I
SDG 6.4.2. Water Stress,Dominica,8.3,I
SDG 6.4.2. Water Stress,Ecuador,6.5568399453,E
SDG 6.4.1. Water Use Efficiency,Ecuador,5.1373236207,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,0.3252603892,E
SDG 6.4.1. Industrial Water Use Efficiency,Ecuador,34.0460868003,E
SDG 6.4.1. Services Water Use Efficiency,Ecuador,29.4713021401,E
SDG 6.4.2. Water Stress,El Salvador,10.4346849657,E
SDG 6.4.1. Industrial Water Use Efficiency,El Salvador,19.7533216134,E
SDG 6.4.1. Services Water Use Efficiency,El Salvador,27.2997623598,E
SDG 6.4.2. Water Stress,Equatorial Guinea,0.1701575533,E
SDG 6.4.2. Water Stress,Eritrea,9.5564516129,E
SDG 6.4.2. Water Stress,Estonia,15.2965367965,E
SDG 6.4.2. Water Stress,Eswatini,76.4270152505,E
SDG 6.4.2. Water Stress,Ethiopia,16.996941896,E
SDG 6.4.1. Water Use Efficiency,Ethiopia,1.8554158445,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,0.0734093057,E
SDG 6.4.1. Industrial Water Use Efficiency,Ethiopia,94.5862478406,E
SDG 6.4.1. Services Water Use Efficiency,Ethiopia,23.8560601574,E
SDG 6.4.2. Water Stress,Fiji,0.290647986,E
SDG 6.4.2. Water Stress,Finland,9.8441342864,E
SDG 6.4.2. Water Stress,France,28.3235577344,E
SDG 6.4.1. Industrial Water Use Efficiency,France,17.3898464183,E
SDG 6.4.1. Services Water Use Efficiency,France,246.9980353742,E
SDG 6.4.2. Water Stress,Gabon,0.4614440433,E
SDG 6.4.1. Water Use Efficiency,Gabon,69.2504858355,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gabon,0.1709463459,E
SDG 6.4.1. Industrial Water Use Efficiency,Gabon,391.9349553378,E
SDG 6.4.1. Services Water Use Efficiency,Gabon,52.6833651272,E
SDG 6.4.2. Water Stress,Gambia,2.0648107873,E
SDG 6.4.1. Water Use Efficiency,Gambia,8.080211783,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gambia,0.0861801577,E
SDG 6.4.1. Industrial Water Use Efficiency,Gambia,6.6318008084,E
SDG 6.4.1. Services Water Use Efficiency,Gambia,17.3352355568,E
SDG 6.4.2. Water Stress,Georgia,6.1059283388,E
SDG 6.4.1. Industrial Water Use Efficiency,Georgia,3.8657335591,E
SDG 6.4.1. Services Water Use Efficiency,Georgia,12.4499480217,E
SDG 6.4.2. Water Stress,Germany,58.632735339,E
SDG 6.4.2. Water Stress,Ghana,4.5172188317,E
SDG 6.4.1. Water Use Efficiency,Ghana,15.1013123356,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ghana,0.0587365556,E
SDG 6.4.1. Industrial Water Use Efficiency,Ghana,72.1212758829,E
SDG 6.4.1. Services Water Use Efficiency,Ghana,36.9445083529,E
SDG 6.4.2. Water Stress,Greece,18.6850091038,E
Environmental Flow Requirements,Guatemala,70.02,X
SDG 6.4.2. Water Stress,Guatemala,4.5029160395,E
Environmental Flow Requirements,Guinea,161.0,X
SDG 6.4.2. Water Stress,Guinea,0.8634615385,E
SDG 6.4.1. Water Use Efficiency,Guinea,7.0249163389,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea,0.0511785511,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea,32.3698921266,E
SDG 6.4.1. Services Water Use Efficiency,Guinea,10.7780448698,E
SDG 6.4.2. Water Stress,Guinea-Bissau,1.4957264957,E
SDG 6.4.1. Water Use Efficiency,Guinea-Bissau,2.151047187,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea-Bissau,0.0589829668,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea-Bissau,11.5178304124,E
SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,9.8664553532,E
SDG 6.4.2. Water Stress,Guyana,3.6741552511,E
SDG 6.4.2. Water Stress,Haiti,12.6204541259,E
SDG 6.4.1. Water Use Efficiency,Haiti,4.0213565009,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Haiti,0.1493593332,E
SDG 6.4.1. Industrial Water Use Efficiency,Haiti,80.5768049521,E
SDG 6.4.1. Services Water Use Efficiency,Haiti,20.4702811882,E
SDG 6.4.1. Industrial Water Use Efficiency,Honduras,28.856103393,E
SDG 6.4.1. Services Water Use Efficiency,Honduras,24.3573026179,E
SDG 6.4.2. Water Stress,Hungary,9.9481865285,E
SDG 6.4.2. Water Stress,Iceland,0.2242152466,E
Environmental Flow Requirements,India,937.1,X
SDG 6.4.2. Water Stress,India,65.7752598069,E
SDG 6.4.1. Water Use Efficiency,India,1.1336990997,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,India,0.1852714295,E
SDG 6.4.1. Industrial Water Use Efficiency,India,18.8005118338,E
SDG 6.4.1. Services Water Use Efficiency,India,9.0083328298,E
SDG 6.4.2. Water Stress,Indonesia,16.9321895425,E
SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,11.7625854926,E
SDG 6.4.1. Services Water Use Efficiency,Indonesia,14.4288306008,E
SDG 6.4.2. Water Stress,Iran (Islamic Republic of),79.407494862,E
SDG 6.4.1. Water Use Efficiency,Iran (Islamic Republic of),3.0349937977,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iran (Islamic Republic of),0.1755993948,E
SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),115.8814941586,E
SDG 6.4.1. Services Water Use Efficiency,Iran (Islamic Republic of),26.056236539,E
SDG 6.4.2. Water Stress,Iraq,87.4686195827,E
SDG 6.4.1. Water Use Efficiency,Iraq,1.1962424649,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iraq,0.0724378121,E
SDG 6.4.1. Industrial Water Use Efficiency,Iraq,6.6191788961,E
SDG 6.4.1. Services Water Use Efficiency,Iraq,3.5857345362,E
SDG 6.4.2. Water Stress,Ireland,4.3398372561,E
SDG 6.4.2. Water Stress,Israel,133.1636614615,E
SDG 6.4.2. Water Stress,Italy,36.7736151416,E
SDG 6.4.1. Water Use Efficiency,Italy,39.7493433104,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Italy,0.9000044351,E
SDG 6.4.1. Industrial Water Use Efficiency,Italy,27.6808621931,E
SDG 6.4.1. Services Water Use Efficiency,Italy,137.1283065012,E
SDG 6.4.2. Water Stress,Jamaica,11.0347012315,I
Environmental Flow Requirements,Japan,212.5,X
SDG 6.4.2. Water Stress,Japan,38.8275862069,E
SDG 6.4.2. Water Stress,Jordan,81.810198883,E
SDG 6.4.2. Water Stress,Kazakhstan,30.8737864078,E
SDG 6.4.2. Water Stress,Kenya,17.0374363202,E
SDG 6.4.1. Water Use Efficiency,Kenya,11.0498336235,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kenya,0.118686371,E
SDG 6.4.1. Industrial Water Use Efficiency,Kenya,53.865387096,E
SDG 6.4.1. Services Water Use Efficiency,Kenya,37.3326643412,E
SDG 6.4.2. Water Stress,Kuwait,2075.0,E
SDG 6.4.1. Water Use Efficiency,Kuwait,72.0149489327,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kuwait,0.6656407501,E
SDG 6.4.1. Industrial Water Use Efficiency,Kuwait,1480.2505130518,E
SDG 6.4.1. Services Water Use Efficiency,Kuwait,86.5103920322,E
SDG 6.4.2. Water Stress,Kyrgyzstan,60.3103493053,E
SDG 6.4.1. Water Use Efficiency,Kyrgyzstan,0.3409580437,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kyrgyzstan,0.120596097,E
SDG 6.4.1. Industrial Water Use Efficiency,Kyrgyzstan,1.9629027294,E
SDG 6.4.1. Services Water Use Efficiency,Kyrgyzstan,5.2660704172,E
SDG 6.4.1. Industrial Water Use Efficiency,Lao People's Democratic Republic,4.4638541509,E
SDG 6.4.1. Services Water Use Efficiency,Lao People's Democratic Republic,21.2998915181,E
SDG 6.4.2. Water Stress,Latvia,1.4407778433,E
SDG 6.4.2. Water Stress,Lebanon,39.4808565866,E
SDG 6.4.2. Water Stress,Lesotho,2.5659050967,E
SDG 6.4.2. Water Stress,Liberia,0.2478985507,E
SDG 6.4.2. Water Stress,Libya,648.4857142857,E
SDG 6.4.1. Water Use Efficiency,Libya,21.2367122114,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Libya,0.4264553599,E
SDG 6.4.1. Industrial Water Use Efficiency,Libya,415.083684447,E
SDG 6.4.1. Services Water Use Efficiency,Libya,58.2795978193,E
SDG 6.4.2. Water Stress,Luxembourg,4.6981757877,E
SDG 6.4.1. Industrial Water Use Efficiency,Luxembourg,528.9254290586,E
SDG 6.4.1. Services Water Use Efficiency,Luxembourg,676.1630947268,E
SDG 6.4.2. Water Stress,Madagascar,11.2173723849,E
SDG 6.4.1. Water Use Efficiency,Madagascar,0.4035454218,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Madagascar,0.0760585138,E
SDG 6.4.1. Industrial Water Use Efficiency,Madagascar,6.5588255808,E
SDG 6.4.1. Services Water Use Efficiency,Madagascar,13.3113439612,E
SDG 6.4.2. Water Stress,Malawi,17.2625467682,E
SDG 6.4.2. Water Stress,Malaysia,2.9324696356,E
SDG 6.4.1. Water Use Efficiency,Malaysia,27.1239835205,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Malaysia,0.6000140136,E
SDG 6.4.1. Industrial Water Use Efficiency,Malaysia,40.1937456292,E
SDG 6.4.1. Services Water Use Efficiency,Malaysia,60.6523471529,E
SDG 6.4.2. Water Stress,Maldives,16.9166666667,E
Environmental Flow Requirements,Mali,55.2,X
SDG 6.4.2. Water Stress,Mali,7.8754061079,E
SDG 6.4.2. Water Stress,Malta,67.3267326733,E
SDG 6.4.2. Water Stress,Mauritania,14.4537237178,E
SDG 6.4.2. Water Stress,Mauritius,24.9606203805,I
SDG 6.4.1. Water Use Efficiency,Mauritius,8.1599653611,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Mauritius,0.2350136794,E
SDG 6.4.1. Industrial Water Use Efficiency,Mauritius,54.8108178414,E
SDG 6.4.1. Services Water Use Efficiency,Mauritius,21.9088763286,E
SDG 6.4.2. Water Stress,Mexico,27.1205005477,E
SDG 6.4.1. Water Use Efficiency,Mexico,11.1318036512,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Mexico,0.1750423142,E
SDG 6.4.1. Industrial Water Use Efficiency,Mexico,39.1346789626,E
SDG 6.4.1. Services Water Use Efficiency,Mexico,55.0333110845,E
SDG 6.4.2. Water Stress,Mongolia,3.7117361346,E
SDG 6.4.1. Water Use Efficiency,Mongolia,6.3357654721,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Mongolia,0.1576998769,E
SDG 6.4.1. Industrial Water Use Efficiency,Mongolia,4.7328757402,E
SDG 6.4.1. Services Water Use Efficiency,Mongolia,24.300801716,E
SDG 6.4.2. Water Stress,Morocco,71.1035376566,E
SDG 6.4.1. Water Use Efficiency,Morocco,2.8450803371,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Morocco,0.1612597887,E
SDG 6.4.1. Industrial Water Use Efficiency,Morocco,15.9183984397,E
SDG 6.4.1. Services Water Use Efficiency,Morocco,9.3924321347,E
SDG 6.4.2. Water Stress,Mozambique,1.1296687617,E
SDG 6.4.2. Water Stress,Myanmar,5.8015013966,E
SDG 6.4.2. Water Stress,Namibia,0.8615525672,E
SDG 6.4.2. Water Stress,Nepal,8.3461753895,E
SDG 6.4.1. Industrial Water Use Efficiency,Nepal,49.9294382612,E
SDG 6.4.1. Services Water Use Efficiency,Nepal,30.3871594967,E
SDG 6.4.2. Water Stress,Netherlands,18.1765236377,E
SDG 6.4.1. Industrial Water Use Efficiency,Netherlands,15.7565013389,E
SDG 6.4.1. Services Water Use Efficiency,Netherlands,346.679462082,E
SDG 6.4.2. Water Stress,New Zealand,3.1766212598,E
SDG 6.4.1. Water Use Efficiency,New Zealand,35.9221704787,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,New Zealand,2.8595682559,E
SDG 6.4.1. Industrial Water Use Efficiency,New Zealand,60.1709281749,E
SDG 6.4.1. Services Water Use Efficiency,New Zealand,105.2875195968,E
Environmental Flow Requirements,Nicaragua,107.2,X
SDG 6.4.2. Water Stress,Nicaragua,2.5398265377,E
SDG 6.4.1. Water Use Efficiency,Nicaragua,3.9675023291,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Nicaragua,0.0606580687,E
SDG 6.4.1. Industrial Water Use Efficiency,Nicaragua,28.3985338129,E
SDG 6.4.1. Services Water Use Efficiency,Nicaragua,18.7739074072,E
SDG 6.4.2. Water Stress,Niger,3.8321622164,E
SDG 6.4.1. Water Use Efficiency,Niger,3.0023439776,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Niger,0.0096790633,E
SDG 6.4.1. Industrial Water Use Efficiency,Niger,19.8140743528,E
SDG 6.4.1. Services Water Use Efficiency,Niger,7.9032084556,E
SDG 6.4.2. Water Stress,Nigeria,8.38,E
SDG 6.4.1. Water Use Efficiency,Nigeria,12.7138555054,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Nigeria,0.1717552115,E
SDG 6.4.1. Industrial Water Use Efficiency,Nigeria,28.8187874681,E
SDG 6.4.1. Services Water Use Efficiency,Nigeria,24.2716153623,E
SDG 6.4.2. Water Stress,North Macedonia,15.3242981607,E
SDG 6.4.1. Industrial Water Use Efficiency,North Macedonia,6.6186264093,E
SDG 6.4.1. Services Water Use Efficiency,North Macedonia,17.9469650576,E
SDG 6.4.2. Water Stress,Norway,1.9422379142,E
SDG 6.4.1. Industrial Water Use Efficiency,Norway,101.7717968326,E
SDG 6.4.1. Services Water Use Efficiency,Norway,218.4314010225,E
SDG 6.4.2. Water Stress,Oman,89.75,E
SDG 6.4.2. Water Stress,Pakistan,107.4237776824,E
SDG 6.4.1. Water Use Efficiency,Pakistan,0.7753550326,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Pakistan,0.1909783961,E
SDG 6.4.1. Industrial Water Use Efficiency,Pakistan,7.9239224495,E
SDG 6.4.1. Services Water Use Efficiency,Pakistan,11.493160946,E
SDG 6.4.1. Industrial Water Use Efficiency,Panama,152.2636037629,E
SDG 6.4.1. Services Water Use Efficiency,Panama,71.9710138587,E
SDG 6.4.2. Water Stress,Papua New Guinea,0.1078178752,E
SDG 6.4.2. Water Stress,Paraguay,0.626735907,E
SDG 6.4.1. Industrial Water Use Efficiency,Paraguay,80.6519994077,E
SDG 6.4.1. Services Water Use Efficiency,Paraguay,96.5765517119,E
Environmental Flow Requirements,Philippines,151.9,X
SDG 6.4.1. Industrial Water Use Efficiency,Philippines,10.2168138722,E
SDG 6.4.1. Services Water Use Efficiency,Philippines,14.8545621224,E
SDG 6.4.2. Water Stress,Poland,40.5642090689,E
Environmental Flow Requirements,Portugal,27.63,X
SDG 6.4.2. Water Stress,Portugal,20.4901228357,E
SDG 6.4.1. Water Use Efficiency,Portugal,16.6001470246,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Portugal,0.1330336696,E
SDG 6.4.1. Industrial Water Use Efficiency,Portugal,26.9322062779,E
SDG 6.4.1. Services Water Use Efficiency,Portugal,126.8680882335,E
Environmental Flow Requirements,Puerto Rico,2.621,X
SDG 6.4.2. Water Stress,Puerto Rico,20.3884795713,E
SDG 6.4.1. Industrial Water Use Efficiency,Puerto Rico,16.7624905144,E
SDG 6.4.1. Services Water Use Efficiency,Puerto Rico,73.9415217189,E
SDG 6.4.2. Water Stress,Qatar,321.9655172414,E
SDG 6.4.1. Water Use Efficiency,Qatar,114.0065798619,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Qatar,0.4441977629,E
SDG 6.4.1. Industrial Water Use Efficiency,Qatar,2425.4737309692,E
SDG 6.4.1. Services Water Use Efficiency,Qatar,109.8476807998,E
SDG 6.4.2. Water Stress,Republic of Korea,85.137186223,E
SDG 6.4.1. Water Use Efficiency,Republic of Korea,27.4441444013,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Republic of Korea,1.2815910112,E
SDG 6.4.1. Industrial Water Use Efficiency,Republic of Korea,61.3650462088,E
SDG 6.4.1. Services Water Use Efficiency,Republic of Korea,58.8233498509,E
SDG 6.4.2. Water Stress,Republic of Moldova,12.8601128601,E
SDG 6.4.1. Water Use Efficiency,Republic of Moldova,2.459744685,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Republic of Moldova,0.3920717105,E
SDG 6.4.1. Industrial Water Use Efficiency,Republic of Moldova,0.9531753488,E
SDG 6.4.1. Services Water Use Efficiency,Republic of Moldova,13.9224707243,E
SDG 6.4.2. Water Stress,Romania,8.6340230316,E
SDG 6.4.1. Industrial Water Use Efficiency,Romania,5.4429286961,E
SDG 6.4.1. Services Water Use Efficiency,Romania,29.8063806147,E
SDG 6.4.2. Water Stress,Russian Federation,4.1824462329,E
SDG 6.4.2. Water Stress,Rwanda,5.4158940397,E
SDG 6.4.2. Water Stress,Saint Vincent and the Grenadines,9.4174444444,E
SDG 6.4.2. Water Stress,Sao Tome and Principe,0.929597128,I
