,,Value,Symbol
Industrial water withdrawal,Czechia,1.514,X
Total water withdrawal,Czechia,2.4925,E
Municipal water withdrawal,Côte d’Ivoire,0.3506,I
Industrial water withdrawal,Côte d’Ivoire,0.2698,I
Total water withdrawal,Côte d’Ivoire,1.3204,I
Industrial water withdrawal,Democratic People's Republic of Korea,1.3607692308,I
Municipal water withdrawal,Democratic Republic of the Congo,0.33731,I
Industrial water withdrawal,Democratic Republic of the Congo,0.10343,I
Total water withdrawal,Democratic Republic of the Congo,0.5193,E
Municipal water withdrawal,Denmark,0.49505,I
Industrial water withdrawal,Denmark,0.1298583333,I
Total water withdrawal,Denmark,0.9325,X
Municipal water withdrawal,Djibouti,0.013,I
Industrial water withdrawal,Djibouti,0.0,I
Total water withdrawal,Djibouti,0.0168,I
Total water withdrawal,Dominica,0.0166,I
Municipal water withdrawal,Egypt,4.3574,I
Industrial water withdrawal,Egypt,4.2574,I
Total water withdrawal,Egypt,62.6408,I
Municipal water withdrawal,El Salvador,0.329125,I
Industrial water withdrawal,El Salvador,0.2031875,I
Total water withdrawal,El Salvador,1.1333125,I
Municipal water withdrawal,Equatorial Guinea,0.0124846154,I
Industrial water withdrawal,Equatorial Guinea,0.0023,I
Total water withdrawal,Equatorial Guinea,0.0156923077,I
Municipal water withdrawal,Estonia,0.08688,I
Industrial water withdrawal,Estonia,1.3033846154,I
Total water withdrawal,Estonia,1.4096246154,E
Municipal water withdrawal,Eswatini,0.02205,I
Industrial water withdrawal,Eswatini,0.0126,I
Total water withdrawal,Eswatini,0.98425,I
Municipal water withdrawal,Fiji,0.019,I
Industrial water withdrawal,Fiji,0.0081538462,I
Total water withdrawal,Fiji,0.0697692308,I
Municipal water withdrawal,Finland,0.3914477958,I
Industrial water withdrawal,Finland,2.0180464037,I
Total water withdrawal,Finland,2.457,I
Municipal water withdrawal,France,5.89,X
Industrial water withdrawal,France,21.1,X
Total water withdrawal,France,30.34,E
Municipal water withdrawal,Gabon,0.0627384615,I
Industrial water withdrawal,Gabon,0.0118153846,I
Total water withdrawal,Gabon,0.1063846154,I
Municipal water withdrawal,Gambia,0.0284833333,I
Industrial water withdrawal,Gambia,0.0145666667,I
Total water withdrawal,Gambia,0.0797794118,E
Municipal water withdrawal,Georgia,0.4536,I
Industrial water withdrawal,Georgia,0.34574,I
Total water withdrawal,Georgia,2.3812733333,E
Municipal water withdrawal,Ghana,0.222,I
Industrial water withdrawal,Ghana,0.0894,I
Total water withdrawal,Ghana,0.9138,I
Municipal water withdrawal,Greece,0.8614,X
Industrial water withdrawal,Greece,0.2339,X
Total water withdrawal,Greece,8.695,X
Municipal water withdrawal,Guatemala,0.307625,I
Industrial water withdrawal,Guatemala,0.3420357143,I
Municipal water withdrawal,Guinea,0.1773076923,I
Industrial water withdrawal,Guinea,0.0451538462,I
Total water withdrawal,Guinea,0.6156758242,E
Municipal water withdrawal,Guinea-Bissau,0.023,I
Industrial water withdrawal,Guinea-Bissau,0.008,I
Total water withdrawal,Guinea-Bissau,0.175,I
Municipal water withdrawal,Guyana,0.024375,I
Industrial water withdrawal,Guyana,0.008875,I
Total water withdrawal,Guyana,1.5725,I
Municipal water withdrawal,Haiti,0.1222857143,I
Industrial water withdrawal,Haiti,0.0112285714,I
Total water withdrawal,Haiti,1.3082285714,I
Municipal water withdrawal,Honduras,0.1764545455,I
Industrial water withdrawal,Honduras,0.0932727273,I
Municipal water withdrawal,Hungary,0.831775,I
Industrial water withdrawal,Hungary,4.6398333333,I
Total water withdrawal,Hungary,5.9030083333,E
Municipal water withdrawal,Iceland,0.082,I
Industrial water withdrawal,Iceland,0.0125,I
Total water withdrawal,Iceland,0.1645,I
Municipal water withdrawal,India,36.9,I
Industrial water withdrawal,India,11.5,I
Total water withdrawal,India,577.28,I
Municipal water withdrawal,Indonesia,10.6097,I
Industrial water withdrawal,Indonesia,5.2914,I
Total water withdrawal,Indonesia,101.6051,I
Municipal water withdrawal,Iran (Islamic Republic of),5.4,I
Industrial water withdrawal,Iran (Islamic Republic of),1.0,I
Total water withdrawal,Iran (Islamic Republic of),85.2,I
Municipal water withdrawal,Iraq,3.394,I
Industrial water withdrawal,Iraq,7.432,I
Total water withdrawal,Iraq,59.04,I
Municipal water withdrawal,Ireland,0.51125,I
Industrial water withdrawal,Ireland,0.4171538462,I
Total water withdrawal,Ireland,1.0931538462,E
Municipal water withdrawal,Israel,0.5552824834,I
Industrial water withdrawal,Israel,0.1134820399,I
Total water withdrawal,Israel,1.8568,I
Municipal water withdrawal,Italy,8.5307777778,I
Industrial water withdrawal,Italy,15.153,I
Total water withdrawal,Italy,44.7227063492,E
Municipal water withdrawal,Jamaica,0.2073333333,I
Industrial water withdrawal,Jamaica,0.0686666667,I
Total water withdrawal,Jamaica,0.9011428571,E
Municipal water withdrawal,Japan,16.764,I
Industrial water withdrawal,Japan,14.726,I
Total water withdrawal,Japan,90.37,E
Municipal water withdrawal,Jordan,0.229625,I
Industrial water withdrawal,Jordan,0.0355,I
Total water withdrawal,Jordan,0.879625,I
Municipal water withdrawal,Kazakhstan,1.2194,I
Industrial water withdrawal,Kazakhstan,5.338,I
Total water withdrawal,Kazakhstan,28.6034,I
Municipal water withdrawal,Kenya,0.4390769231,I
Industrial water withdrawal,Kenya,0.0907692308,I
Total water withdrawal,Kenya,1.7066461538,E
Municipal water withdrawal,Kuwait,0.2952285714,I
Industrial water withdrawal,Kuwait,0.0191142857,I
Total water withdrawal,Kuwait,0.7013053571,E
Municipal water withdrawal,Kyrgyzstan,0.3105,I
Industrial water withdrawal,Kyrgyzstan,0.2995,I
Total water withdrawal,Kyrgyzstan,10.083,I
Municipal water withdrawal,Lao People's Democratic Republic,0.11095,I
Industrial water withdrawal,Lao People's Democratic Republic,0.143375,I
Total water withdrawal,Latvia,0.3718,I
Municipal water withdrawal,Lebanon,0.40105,I
Industrial water withdrawal,Lebanon,0.06445,I
Total water withdrawal,Lebanon,1.363,I
Municipal water withdrawal,Lesotho,0.0179230769,I
Industrial water withdrawal,Lesotho,0.0179230769,I
Total water withdrawal,Lesotho,0.0436794872,E
Municipal water withdrawal,Liberia,0.0627923077,I
Industrial water withdrawal,Liberia,0.0403615385,I
Total water withdrawal,Liberia,0.1306153846,I
Municipal water withdrawal,Libya,0.55502,I
Industrial water withdrawal,Libya,0.11602,I
Total water withdrawal,Libya,4.46284,I
Municipal water withdrawal,Lithuania,0.194,I
Industrial water withdrawal,Lithuania,3.607,I
Total water withdrawal,Lithuania,3.8138,E
Municipal water withdrawal,Luxembourg,0.04405,I
Industrial water withdrawal,Luxembourg,0.0143,I
Total water withdrawal,Luxembourg,0.05855,E
Municipal water withdrawal,Madagascar,0.2245875,I
Industrial water withdrawal,Madagascar,0.106275,I
Total water withdrawal,Madagascar,13.9196125,I
Municipal water withdrawal,Malawi,0.1073,I
Industrial water withdrawal,Malawi,0.03595,I
Total water withdrawal,Malawi,1.086125,E
Municipal water withdrawal,Malaysia,1.342,I
Industrial water withdrawal,Malaysia,1.641,I
Total water withdrawal,Malaysia,5.488,E
Municipal water withdrawal,Maldives,0.0055307692,I
Industrial water withdrawal,Maldives,0.0001769231,I
Total water withdrawal,Maldives,0.0057076923,E
Municipal water withdrawal,Mali,0.0691052632,I
Industrial water withdrawal,Mali,0.0087368421,I
Total water withdrawal,Mali,4.0558421053,E
Municipal water withdrawal,Malta,0.0448285714,I
Industrial water withdrawal,Malta,0.0002,I
Total water withdrawal,Malta,0.0563952381,E
Municipal water withdrawal,Mauritania,0.08072,I
Industrial water withdrawal,Mauritania,0.025855,I
Total water withdrawal,Mauritania,1.606575,E
Municipal water withdrawal,Mauritius,0.1076487805,I
Industrial water withdrawal,Mauritius,0.0468471545,I
Total water withdrawal,Mauritius,0.613,I
Total water withdrawal,Mexico,66.3619047619,I
Municipal water withdrawal,Monaco,0.006,X
Industrial water withdrawal,Monaco,0.0,X
Total water withdrawal,Monaco,0.006,E
Municipal water withdrawal,Mongolia,0.089,I
Industrial water withdrawal,Mongolia,0.1473846154,I
Total water withdrawal,Mongolia,0.4624615385,I
Municipal water withdrawal,Morocco,0.97675,I
Industrial water withdrawal,Morocco,0.34575,I
Total water withdrawal,Morocco,11.6569,E
Municipal water withdrawal,Mozambique,0.13483,I
Industrial water withdrawal,Mozambique,0.02061,I
Total water withdrawal,Mozambique,0.7908945455,E
Municipal water withdrawal,Myanmar,2.6201230769,I
Industrial water withdrawal,Myanmar,0.2830307692,I
Total water withdrawal,Myanmar,32.0785384615,I
Municipal water withdrawal,Namibia,0.071,I
Industrial water withdrawal,Namibia,0.01175,I
Total water withdrawal,Namibia,0.285,I
Municipal water withdrawal,Nepal,0.22405,I
Industrial water withdrawal,Nepal,0.0252285714,I
Municipal water withdrawal,Netherlands,1.2785,I
Industrial water withdrawal,Netherlands,5.5196,I
Total water withdrawal,Netherlands,6.99278,E
Municipal water withdrawal,New Zealand,1.3629142857,I
Industrial water withdrawal,New Zealand,0.2962857143,I
Total water withdrawal,New Zealand,2.9628571429,I
Municipal water withdrawal,Niger,0.21155,I
Industrial water withdrawal,Niger,0.0238,I
Total water withdrawal,Niger,0.77585,E
Municipal water withdrawal,Nigeria,2.7534615385,I
Industrial water withdrawal,Nigeria,1.3211538462,I
Total water withdrawal,Nigeria,9.2176923077,I
Municipal water withdrawal,North Macedonia,0.212425,I
Industrial water withdrawal,North Macedonia,0.231575,I
Total water withdrawal,North Macedonia,1.33925,I
Municipal water withdrawal,Norway,0.786,I
Industrial water withdrawal,Norway,0.867,I
Total water withdrawal,Norway,2.3961,I
Municipal water withdrawal,Oman,0.0853333333,I
Industrial water withdrawal,Oman,0.0263333333,I
Total water withdrawal,Oman,1.3143333333,I
Municipal water withdrawal,Pakistan,5.0933333333,I
Industrial water withdrawal,Pakistan,3.1466666667,I
Total water withdrawal,Pakistan,166.9066666667,I
Municipal water withdrawal,Papua New Guinea,0.1255384615,I
Industrial water withdrawal,Papua New Guinea,0.0942307692,I
Municipal water withdrawal,Paraguay,0.0918076923,I
Industrial water withdrawal,Paraguay,0.0377153846,I
Total water withdrawal,Paraguay,0.4761538462,I
Municipal water withdrawal,Peru,1.258125,I
Municipal water withdrawal,Philippines,4.7238,I
Industrial water withdrawal,Philippines,2.5404,I
Industrial water withdrawal,Poland,9.425,X
Total water withdrawal,Poland,12.8,E
Municipal water withdrawal,Portugal,0.8045714286,I
Industrial water withdrawal,Portugal,1.726,I
Total water withdrawal,Portugal,11.7085714286,E
Municipal water withdrawal,Puerto Rico,0.6676,I
Industrial water withdrawal,Puerto Rico,3.1592,I
Total water withdrawal,Puerto Rico,3.98011,I
Municipal water withdrawal,Qatar,0.06795,I
Industrial water withdrawal,Qatar,0.01115,I
Total water withdrawal,Qatar,0.2894,I
Municipal water withdrawal,Republic of Korea,6.87,X
Industrial water withdrawal,Republic of Korea,3.28,X
Total water withdrawal,Republic of Korea,25.44,E
Municipal water withdrawal,Republic of Moldova,0.203375,I
Industrial water withdrawal,Republic of Moldova,0.964125,I
Total water withdrawal,Republic of Moldova,1.4889545455,E
Municipal water withdrawal,Romania,2.05,OF
Industrial water withdrawal,Romania,7.43,OF
Total water withdrawal,Romania,12.46,E
Municipal water withdrawal,Russian Federation,13.9142857143,I
Industrial water withdrawal,Russian Federation,44.1142857143,I
Total water withdrawal,Russian Federation,72.4985714286,E
Municipal water withdrawal,Rwanda,0.036,I
Industrial water withdrawal,Rwanda,0.012,I
Total water withdrawal,Saint Vincent and the Grenadines,0.0098335556,I
Total water withdrawal,Sao Tome and Principe,0.0128956522,I
Municipal water withdrawal,Saudi Arabia,1.992,I
Industrial water withdrawal,Saudi Arabia,0.2534375,I
Total water withdrawal,Saudi Arabia,19.4554375,E
Municipal water withdrawal,Senegal,0.0926153846,I
Industrial water withdrawal,Senegal,0.0556153846,I
Total water withdrawal,Senegal,1.5369230769,I
Municipal water withdrawal,Seychelles,0.0105545455,I
Industrial water withdrawal,Seychelles,0.0011727273,I
Total water withdrawal,Seychelles,0.0126272727,E
Municipal water withdrawal,Sierra Leone,0.0794615385,I
Industrial water withdrawal,Sierra Leone,0.0401538462,I
Total water withdrawal,Sierra Leone,0.1653153846,E
Municipal water withdrawal,Singapore,0.782108,I
Industrial water withdrawal,Singapore,0.886348,I
Total water withdrawal,Singapore,1.686495,E
Municipal water withdrawal,Slovakia,0.482,X
Industrial water withdrawal,Slovakia,0.761,X
Total water withdrawal,Slovakia,1.31,E
Municipal water withdrawal,Slovenia,0.2536,X
Municipal water withdrawal,Somalia,0.0132307692,I
Industrial water withdrawal,Somalia,0.0,I
Total water withdrawal,Somalia,2.7176923077,I
Municipal water withdrawal,South Africa,3.4168,I
Industrial water withdrawal,South Africa,1.082,I
Total water withdrawal,South Africa,12.858,I
Municipal water withdrawal,Spain,4.509,X
Industrial water withdrawal,Spain,6.68,X
Total water withdrawal,Spain,34.599,E
Municipal water withdrawal,Sri Lanka,0.4064,I
Industrial water withdrawal,Sri Lanka,0.41802,I
Total water withdrawal,Sri Lanka,12.03812,I
Municipal water withdrawal,Suriname,0.0295384615,I
Industrial water withdrawal,Suriname,0.0204615385,I
Total water withdrawal,Suriname,0.6215384615,I
Municipal water withdrawal,Sweden,1.052,X
Industrial water withdrawal,Sweden,1.509,X
Total water withdrawal,Sweden,2.711,E
Municipal water withdrawal,Switzerland,1.056,X
Total water withdrawal,Switzerland,2.559,X
Municipal water withdrawal,Syrian Arab Republic,1.169,OF
Industrial water withdrawal,Syrian Arab Republic,0.418,OF
Total water withdrawal,Syrian Arab Republic,14.427,E
Municipal water withdrawal,Thailand,2.0078235294,I
Industrial water withdrawal,Thailand,1.9881764706,I
Municipal water withdrawal,Togo,0.078,I
Industrial water withdrawal,Togo,0.0066666667,I
Total water withdrawal,Togo,0.1515128205,E
Total water withdrawal,Trinidad and Tobago,0.297,E
Municipal water withdrawal,Tunisia,0.3338,I
Industrial water withdrawal,Tunisia,0.1028,I
Total water withdrawal,Tunisia,2.7702,I
Municipal water withdrawal,Turkey,4.4678571429,I
Industrial water withdrawal,Turkey,2.23125,I
Total water withdrawal,Turkey,34.9741071429,E
Municipal water withdrawal,Turkmenistan,0.473,I
Industrial water withdrawal,Turkmenistan,0.20455,I
Total water withdrawal,Turkmenistan,24.34255,I
Municipal water withdrawal,Uganda,0.14266,I
Industrial water withdrawal,Uganda,0.05398,I
Total water withdrawal,Uganda,0.31664,I
Municipal water withdrawal,Ukraine,3.80825,I
Industrial water withdrawal,Ukraine,10.99125,I
Total water withdrawal,Ukraine,21.177,E
Municipal water withdrawal,United Arab Emirates,0.50552,I
Industrial water withdrawal,United Arab Emirates,0.16452,I
Total water withdrawal,United Arab Emirates,2.42644,I
Municipal water withdrawal,United Kingdom of Great Britain and Northern Ireland,7.215,I
Total water withdrawal,United Kingdom of Great Britain and Northern Ireland,12.2781818182,I
Municipal water withdrawal,United Republic of Tanzania,0.4604375,I
Industrial water withdrawal,United Republic of Tanzania,0.02484375,I
Total water withdrawal,United Republic of Tanzania,2.87228125,E
Municipal water withdrawal,United States of America,63.001,I
Industrial water withdrawal,United States of America,300.33,I
Total water withdrawal,United States of America,559.291,I
Municipal water withdrawal,Uruguay,0.3782,I
Industrial water withdrawal,Uruguay,0.0748142857,I
Total water withdrawal,Uruguay,3.402,I
Municipal water withdrawal,Uzbekistan,2.954,I
Industrial water withdrawal,Uzbekistan,1.6374285714,I
Total water withdrawal,Uzbekistan,59.1371428571,I
Municipal water withdrawal,Venezuela (Bolivarian Republic of),4.1462,I
Industrial water withdrawal,Venezuela (Bolivarian Republic of),0.65989,I
Total water withdrawal,Venezuela (Bolivarian Republic of),8.56769,I
Municipal water withdrawal,Viet Nam,1.1908,I
Industrial water withdrawal,Viet Nam,3.1844,I
Total water withdrawal,Viet Nam,65.7252,E
Municipal water withdrawal,Yemen,0.2507,I
Industrial water withdrawal,Yemen,0.0569,I
Total water withdrawal,Yemen,3.2596,I
Municipal water withdrawal,Zambia,0.28,I
Industrial water withdrawal,Zambia,0.124,I
Total water withdrawal,Zambia,1.65975,E
Municipal water withdrawal,Zimbabwe,0.4496666667,I
Industrial water withdrawal,Zimbabwe,0.227,I
Total water withdrawal,Zimbabwe,3.21,I
