,Variable Name,Variable Id,Year,Value,Symbol
356,Total water withdrawal,4253,2014,27.297,E
357,Total water withdrawal,4253,2018,27.007,I
358,Fresh surface water withdrawal,4261,1982,26.64,I
359,Fresh surface water withdrawal,4261,1987,29.818,I
360,Fresh surface water withdrawal,4261,1992,33.2,X
361,Fresh surface water withdrawal,4261,1996,26.024,I
362,Fresh surface water withdrawal,4261,2001,26.28,I
363,Fresh surface water withdrawal,4261,2006,26.23,I
364,Fresh surface water withdrawal,4261,2012,22.9361057692,I
365,Fresh surface water withdrawal,4261,2014,22.3100480769,I
366,Fresh surface water withdrawal,4261,2018,21.324,I
367,Fresh groundwater withdrawal,4262,1982,5.8916,I
368,Fresh groundwater withdrawal,4262,1987,6.1842,I
369,Fresh groundwater withdrawal,4262,1992,6.019,X
370,Fresh groundwater withdrawal,4262,1997,6.101,X
371,Fresh groundwater withdrawal,4262,2002,6.234,X
372,Fresh groundwater withdrawal,4262,2007,5.662,X
373,Fresh groundwater withdrawal,4262,2012,5.1268942308,I
374,Fresh groundwater withdrawal,4262,2015,5.759,
375,Fresh groundwater withdrawal,4262,2018,5.683,I
376,Total freshwater withdrawal,4263,1982,32.5316,I
377,Total freshwater withdrawal,4263,1987,36.0022,I
378,Total freshwater withdrawal,4263,1992,39.219,E
379,Total freshwater withdrawal,4263,1997,30.331,E
380,Total freshwater withdrawal,4263,2002,32.354,E
381,Total freshwater withdrawal,4263,2007,30.992,E
382,Total freshwater withdrawal,4263,2012,28.063,E
383,Total freshwater withdrawal,4263,2014,27.297,E
384,Total freshwater withdrawal,4263,2018,27.007,I
385,Desalinated water produced,4264,1982,0.0117,I
386,Desalinated water produced,4264,1987,0.0117,I
387,Desalinated water produced,4264,1992,0.0117,I
388,Desalinated water produced,4264,1997,0.0117,E
389,Desalinated water produced,4264,2002,0.0117,I
390,Desalinated water produced,4264,2007,0.0117,E
391,Desalinated water produced,4264,2012,0.0117,I
392,Desalinated water produced,4264,2017,0.0117,I
393,Desalinated water produced,4264,2018,0.0117,I
394,Direct use of treated municipal wastewater,4265,2007,0.411,I
395,Direct use of treated municipal wastewater,4265,2012,0.411,I
396,Direct use of treated municipal wastewater,4265,2017,0.411,I
397,Direct use of treated municipal wastewater,4265,2018,0.411,I
398,Produced municipal wastewater,4269,2002,3.4652,I
399,Produced municipal wastewater,4269,2007,3.73,I
400,Produced municipal wastewater,4269,2012,4.0,
401,Produced municipal wastewater,4269,2017,4.0,I
402,Produced municipal wastewater,4269,2018,4.0,I
403,Collected municipal wastewater,4493,2002,2.701,I
404,Collected municipal wastewater,4493,2007,3.58125,I
405,Collected municipal wastewater,4493,2012,3.77,I
406,Collected municipal wastewater,4493,2017,3.77,I
407,Collected municipal wastewater,4493,2018,3.77,I
408,Not treated municipal wastewater,4491,2002,0.5685714286,I
409,Not treated municipal wastewater,4491,2007,0.1114285714,I
410,Not treated municipal wastewater,4491,2012,0.02,I
411,Not treated municipal wastewater,4491,2017,0.02,I
412,Not treated municipal wastewater,4491,2018,0.02,I
413,Treated municipal wastewater,4270,2012,3.77,I
414,Treated municipal wastewater,4270,2017,3.77,I
415,Treated municipal wastewater,4270,2018,3.77,I
416,Treated municipal wastewater discharged (secondary water),4510,2012,3.359,I
417,Treated municipal wastewater discharged (secondary water),4510,2017,3.359,I
418,Treated municipal wastewater discharged (secondary water),4510,2018,3.359,I
431,SDG 6.4.2. Water Stress,4550,1982,28.4790335288,E
432,SDG 6.4.2. Water Stress,4550,1987,31.5172896787,E
433,SDG 6.4.2. Water Stress,4550,1992,34.3333625142,E
434,SDG 6.4.2. Water Stress,4550,1997,26.5525693776,E
435,SDG 6.4.2. Water Stress,4550,2002,28.3235577344,E
436,SDG 6.4.2. Water Stress,4550,2007,27.1312264729,E
437,SDG 6.4.2. Water Stress,4550,2012,24.567101462,E
438,SDG 6.4.2. Water Stress,4550,2017,23.6426507923,E
439,SDG 6.4.2. Water Stress,4550,2018,23.6426507923,E
440,SDG 6.4.1. Water Use Efficiency,4551,2005,58.0288250871,I
441,SDG 6.4.1. Water Use Efficiency,4551,2010,71.9063172931,I
442,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,4552,2005,1.153070621,E
443,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,4552,2010,1.5738501956,E
444,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,4552,2015,1.469886667,E
445,SDG 6.4.1. Industrial Water Use Efficiency,4553,1987,12.9937208368,E
446,SDG 6.4.1. Industrial Water Use Efficiency,4553,1992,12.8286075965,E
447,SDG 6.4.1. Industrial Water Use Efficiency,4553,1997,16.6375472131,E
448,SDG 6.4.1. Industrial Water Use Efficiency,4553,2002,17.3898464183,E
449,SDG 6.4.1. Industrial Water Use Efficiency,4553,2005,16.4841952205,E
450,SDG 6.4.1. Industrial Water Use Efficiency,4553,2010,18.4613047794,E
451,SDG 6.4.1. Services Water Use Efficiency,4554,1987,158.3704308241,E
452,SDG 6.4.1. Services Water Use Efficiency,4554,1992,188.8546879742,E
453,SDG 6.4.1. Services Water Use Efficiency,4554,1997,211.5595269611,E
454,SDG 6.4.1. Services Water Use Efficiency,4554,2002,246.9980353742,E
455,SDG 6.4.1. Services Water Use Efficiency,4554,2005,266.5523472631,E
456,SDG 6.4.1. Services Water Use Efficiency,4554,2010,298.1019101595,E
457,SDG 6.4.1. Services Water Use Efficiency,4554,2015,338.7078220859,E
458,Harvested irrigated temporary crop area: Wheat,4345,2002,50.4933333333,I
459,Harvested irrigated temporary crop area: Wheat,4345,2007,36.09,I
460,Harvested irrigated temporary crop area: Wheat,4345,2012,30.24,I
461,Harvested irrigated temporary crop area: Wheat,4345,2017,30.24,I
462,Harvested irrigated temporary crop area: Wheat,4345,2018,30.24,I
463,Harvested irrigated temporary crop area: Maize,4348,2002,792.8,I
464,Harvested irrigated temporary crop area: Maize,4348,2007,754.04,I
465,Harvested irrigated temporary crop area: Maize,4348,2012,756.0,I
466,Harvested irrigated temporary crop area: Maize,4348,2017,756.0,I
467,Harvested irrigated temporary crop area: Maize,4348,2018,756.0,I
468,Harvested irrigated temporary crop area: Other cereals,4351,2002,62.97,I
469,Harvested irrigated temporary crop area: Other cereals,4351,2007,60.895,I
470,Harvested irrigated temporary crop area: Other cereals,4351,2012,60.48,I
471,Harvested irrigated temporary crop area: Other cereals,4351,2017,60.48,I
472,Harvested irrigated temporary crop area: Other cereals,4351,2018,60.48,I
473,Harvested irrigated temporary crop area: Potatoes,4352,2002,56.8733333333,I
474,Harvested irrigated temporary crop area: Potatoes,4352,2007,59.796,I
475,Harvested irrigated temporary crop area: Potatoes,4352,2012,60.48,I
476,Harvested irrigated temporary crop area: Potatoes,4352,2017,60.48,I
477,Harvested irrigated temporary crop area: Potatoes,4352,2018,60.48,I
478,Harvested irrigated temporary crop area: Sugar beet,4358,2002,44.1,I
479,Harvested irrigated temporary crop area: Sugar beet,4358,2007,33.992,I
480,Harvested irrigated temporary crop area: Sugar beet,4358,2012,30.24,I
481,Harvested irrigated temporary crop area: Sugar beet,4358,2017,30.24,I
482,Harvested irrigated temporary crop area: Sugar beet,4358,2018,30.24,I
483,Harvested irrigated temporary crop area: Leguminous crops,4359,2012,60.48,I
484,Harvested irrigated temporary crop area: Leguminous crops,4359,2017,60.48,I
485,Harvested irrigated temporary crop area: Leguminous crops,4359,2018,60.48,I
486,Harvested irrigated temporary crop area: Vegetables,4360,2002,140.875,I
487,Harvested irrigated temporary crop area: Vegetables,4360,2007,162.0625,I
488,Harvested irrigated temporary crop area: Vegetables,4360,2012,166.3,I
489,Harvested irrigated temporary crop area: Vegetables,4360,2017,166.3,I
490,Harvested irrigated temporary crop area: Vegetables,4360,2018,166.3,I
491,Harvested irrigated permanent crop area: Citrus,4362,2002,2.2866666667,I
492,Harvested irrigated permanent crop area: Citrus,4362,2007,2.23,I
493,Harvested irrigated permanent crop area: Citrus,4362,2012,2.23,I
494,Harvested irrigated permanent crop area: Citrus,4362,2017,2.23,I
495,Harvested irrigated permanent crop area: Citrus,4362,2018,2.23,I
496,Harvested irrigated temporary crop area: Fodder,4369,2002,96.3266666667,I
497,Harvested irrigated temporary crop area: Fodder,4369,2007,131.8,I
498,Harvested irrigated temporary crop area: Fodder,4369,2012,136.1,I
499,Harvested irrigated temporary crop area: Fodder,4369,2017,136.1,I
500,Harvested irrigated temporary crop area: Fodder,4369,2018,136.1,I
501,Harvested irrigated temporary crop area: Soybeans,4371,2002,42.16,I
502,Harvested irrigated temporary crop area: Soybeans,4371,2007,33.19,I
503,Harvested irrigated temporary crop area: Soybeans,4371,2012,30.24,I
504,Harvested irrigated temporary crop area: Soybeans,4371,2017,30.24,I
505,Harvested irrigated temporary crop area: Soybeans,4371,2018,30.24,I
506,Harvested irrigated temporary crop area: Sunflower,4373,2002,12.8333333333,I
507,Harvested irrigated temporary crop area: Sunflower,4373,2007,14.796,I
508,Harvested irrigated temporary crop area: Sunflower,4373,2012,15.12,I
509,Harvested irrigated temporary crop area: Sunflower,4373,2017,15.12,I
510,Harvested irrigated temporary crop area: Sunflower,4373,2018,15.12,I
511,Harvested irrigated permanent crop area: Other crops,4378,2007,134.18,I
512,Harvested irrigated permanent crop area: Other crops,4378,2012,136.1,I
513,Harvested irrigated permanent crop area: Other crops,4378,2017,136.1,I
514,Harvested irrigated permanent crop area: Other crops,4378,2018,136.1,I
