,Variable Name,Variable Id,Year,Value,Symbol
80,Interannual variability (WRI),4541,2017,1.3,I
81,Interannual variability (WRI),4541,2018,1.3,I
82,Seasonal variability (WRI),4542,2017,1.6,I
83,Seasonal variability (WRI),4542,2018,1.6,I
84,Flood occurrence (WRI),4543,2017,3.3,I
85,Flood occurrence (WRI),4543,2018,3.3,I
86,Surface water: entering the country (total),4159,1992,1.0,
87,Surface water: entering the country (total),4159,1997,1.0,
88,Surface water: entering the country (total),4159,2002,1.0,
89,Surface water: entering the country (total),4159,2007,1.0,
90,Surface water: entering the country (total),4159,2012,1.0,
91,Surface water: entering the country (total),4159,2017,1.0,
92,Surface water: leaving the country to other countries (total),4171,1992,6.4,
93,Surface water: leaving the country to other countries (total),4171,1997,6.4,
94,Surface water: leaving the country to other countries (total),4171,2002,6.4,
95,Surface water: leaving the country to other countries (total),4171,2007,6.4,
96,Surface water: leaving the country to other countries (total),4171,2012,6.4,
97,Surface water: leaving the country to other countries (total),4171,2017,6.4,
98,Groundwater: entering the country (total),4177,1992,0.0,E
99,Groundwater: entering the country (total),4177,1997,0.0,E
100,Groundwater: entering the country (total),4177,2002,0.0,E
101,Groundwater: entering the country (total),4177,2007,0.0,E
102,Groundwater: entering the country (total),4177,2012,0.0,E
103,Groundwater: entering the country (total),4177,2017,0.0,E
104,Groundwater: leaving the country to other countries (total),4178,1992,0.0,
105,Groundwater: leaving the country to other countries (total),4178,1997,0.0,
106,Groundwater: leaving the country to other countries (total),4178,2002,0.0,
107,Groundwater: leaving the country to other countries (total),4178,2007,0.0,
108,Groundwater: leaving the country to other countries (total),4178,2012,0.0,
109,Groundwater: leaving the country to other countries (total),4178,2017,0.0,
110,Dependency ratio,4192,1992,15.625,E
111,Dependency ratio,4192,1997,15.625,E
112,Dependency ratio,4192,2002,15.625,E
113,Dependency ratio,4192,2007,15.625,E
114,Dependency ratio,4192,2012,15.625,E
115,Dependency ratio,4192,2017,15.625,E
116,Dependency ratio,4192,2018,15.625,E
117,Total internal renewable water resources (IRWR),4157,1992,5.4,
118,Total internal renewable water resources (IRWR),4157,1997,5.4,
119,Total internal renewable water resources (IRWR),4157,2002,5.4,
120,Total internal renewable water resources (IRWR),4157,2007,5.4,
121,Total internal renewable water resources (IRWR),4157,2012,5.4,
122,Total internal renewable water resources (IRWR),4157,2017,5.4,
123,Total internal renewable water resources per capita,4158,1992,2715.3976624449,E
124,Total internal renewable water resources per capita,4158,1997,2700.5428091046,E
125,Total internal renewable water resources per capita,4158,2002,2635.5245279483,E
126,Total internal renewable water resources per capita,4158,2007,2614.4727528365,E
127,Total internal renewable water resources per capita,4158,2012,2603.3154668757,E
128,Total internal renewable water resources per capita,4158,2017,2593.6649253889,E
129,Total internal renewable water resources per capita,4158,2018,2592.4683034743,E
130,Total renewable surface water,4185,1992,6.4,E
131,Total renewable surface water,4185,1997,6.4,E
132,Total renewable surface water,4185,2002,6.4,E
133,Total renewable surface water,4185,2007,6.4,E
134,Total renewable surface water,4185,2012,6.4,E
135,Total renewable surface water,4185,2017,6.4,E
136,Total renewable surface water,4185,2018,6.4,E
137,Total renewable groundwater,4187,1992,0.0,E
138,Total renewable groundwater,4187,1997,0.0,E
139,Total renewable groundwater,4187,2002,0.0,E
140,Total renewable groundwater,4187,2007,0.0,E
141,Total renewable groundwater,4187,2012,0.0,E
142,Total renewable groundwater,4187,2017,0.0,E
143,Total renewable groundwater,4187,2018,0.0,E
144,Total exploitable water resources,4196,1992,3.0,
145,Total exploitable water resources,4196,1997,3.0,
146,Total exploitable water resources,4196,2002,3.0,
147,Total exploitable water resources,4196,2007,3.0,
148,Total exploitable water resources,4196,2012,3.0,
149,Water resources: total external renewable,4182,1992,1.0,E
150,Water resources: total external renewable,4182,1997,1.0,E
151,Water resources: total external renewable,4182,2002,1.0,E
152,Water resources: total external renewable,4182,2007,1.0,E
153,Water resources: total external renewable,4182,2012,1.0,E
154,Water resources: total external renewable,4182,2017,1.0,E
155,Water resources: total external renewable,4182,2018,1.0,E
156,Total renewable water resources,4188,1992,6.4,
157,Total renewable water resources,4188,1997,6.4,
158,Total renewable water resources,4188,2002,6.4,
159,Total renewable water resources,4188,2007,6.4,
160,Total renewable water resources,4188,2012,6.4,
161,Total renewable water resources,4188,2017,6.4,
162,Total renewable water resources per capita,4190,1992,3218.2490814162,E
163,Total renewable water resources per capita,4190,1997,3200.6433293092,E
164,Total renewable water resources per capita,4190,2002,3123.5846257165,E
165,Total renewable water resources per capita,4190,2007,3098.6343737321,E
166,Total renewable water resources per capita,4190,2012,3085.4109237045,E
167,Total renewable water resources per capita,4190,2017,3073.9732449054,E
168,Total renewable water resources per capita,4190,2018,3072.55502634,E
169,Total agricultural water managed area,4317,1997,57.0,I
170,Total agricultural water managed area,4317,2002,91.4,I
171,Total agricultural water managed area,4317,2007,127.8,I
172,Total agricultural water managed area,4317,2012,127.8,I
173,Total agricultural water managed area,4317,2017,127.8,I
174,Total agricultural water managed area,4317,2018,127.8,I
175,Area equipped for irrigation: total,4313,1997,57.0,I
176,Area equipped for irrigation: total,4313,2002,91.4,I
177,Area equipped for irrigation: total,4313,2007,127.8,I
178,Area equipped for irrigation: total,4313,2012,127.8,I
179,Area equipped for irrigation: total,4313,2017,127.8,I
180,Area equipped for irrigation: total,4313,2018,127.8,I
181,% of agricultural GVA produced by irrigated agriculture,4555,2007,26.7694989065,E
182,% of agricultural GVA produced by irrigated agriculture,4555,2012,27.6583995091,E
183,% of agricultural GVA produced by irrigated agriculture,4555,2017,27.2853287013,E
185,Ratio between rainfed and irrigated yields,4557,1996,1.778,I
186,Ratio between rainfed and irrigated yields,4557,2001,1.778,I
187,Ratio between rainfed and irrigated yields,4557,2007,1.778,I
188,Ratio between rainfed and irrigated yields,4557,2011,1.778,I
189,Ratio between rainfed and irrigated yields,4557,2017,1.778,I
190,Ratio between rainfed and irrigated yields,4557,2018,1.778,I
191,Agricultural water withdrawal as % of total renewable water resources,4273,1997,13.98828125,I
192,Agricultural water withdrawal as % of total renewable water resources,4273,2002,4.396875,E
193,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.9609375,E
194,Agricultural water withdrawal as % of total renewable water resources,4273,2012,21.140625,E
195,Agricultural water withdrawal as % of total renewable water resources,4273,2017,5.1440266828,E
196,Agricultural water withdrawal as % of total renewable water resources,4273,2018,5.1440266828,E
197,Agricultural water withdrawal,4250,1997,0.89525,I
198,Agricultural water withdrawal,4250,2001,0.3067,X
199,Agricultural water withdrawal,4250,2006,0.182,X
200,Agricultural water withdrawal,4250,2012,1.353,
201,Agricultural water withdrawal,4250,2017,0.3292177077,I
202,Agricultural water withdrawal,4250,2018,0.3292177077,I
203,Irrigation water requirement,4260,2012,0.0784,I
204,Irrigation water requirement,4260,2017,0.0784,I
205,Irrigation water requirement,4260,2018,0.0784,I
206,Irrigation water withdrawal,4475,2001,0.3067,X
207,Irrigation water withdrawal,4475,2006,0.182,X
208,Irrigation water withdrawal,4475,2012,1.353,
209,Irrigation water withdrawal,4475,2017,0.139,I
210,Irrigation water withdrawal,4475,2018,0.139,I
211,Municipal water withdrawal,4251,1997,0.212425,I
212,Municipal water withdrawal,4251,2002,0.2121,X
213,Municipal water withdrawal,4251,2007,0.2264,X
214,Municipal water withdrawal,4251,2012,0.2308166667,I
215,Municipal water withdrawal,4251,2017,0.2775,
216,Municipal water withdrawal,4251,2018,0.3054,
217,Industrial water withdrawal,4252,1997,0.231575,I
218,Industrial water withdrawal,4252,2002,0.1397,X
219,Industrial water withdrawal,4252,2007,0.1993,X
220,Industrial water withdrawal,4252,2012,0.1223833333,I
221,Industrial water withdrawal,4252,2017,0.2258095816,I
222,Industrial water withdrawal,4252,2018,0.2258095816,I
223,Total water withdrawal,4253,1997,1.33925,I
224,Total water withdrawal,4253,2002,0.6332,E
225,Total water withdrawal,4253,2007,0.5512,E
226,Total water withdrawal,4253,2012,1.7062,E
227,Total water withdrawal,4253,2017,0.8325272893,E
228,Total water withdrawal,4253,2018,0.8604272893,E
229,Fresh surface water withdrawal,4261,2002,0.5852,X
230,Fresh surface water withdrawal,4261,2007,0.4349,X
231,Fresh surface water withdrawal,4261,2012,0.5348371693,I
232,Fresh surface water withdrawal,4261,2017,0.8823799064,I
233,Fresh surface water withdrawal,4261,2018,0.8823799064,I
234,Fresh groundwater withdrawal,4262,2002,0.048,X
235,Fresh groundwater withdrawal,4262,2007,0.1163,X
236,Fresh groundwater withdrawal,4262,2012,0.0979628307,I
237,Fresh groundwater withdrawal,4262,2017,0.1616200936,I
238,Fresh groundwater withdrawal,4262,2018,0.1616200936,I
239,Total freshwater withdrawal,4263,1997,1.33925,I
240,Total freshwater withdrawal,4263,2002,0.6332,E
241,Total freshwater withdrawal,4263,2007,0.5512,E
242,Total freshwater withdrawal,4263,2012,0.6328,I
243,Total freshwater withdrawal,4263,2017,1.044,I
244,Total freshwater withdrawal,4263,2018,1.044,I
245,Produced municipal wastewater,4269,2011,0.0479,
246,Produced municipal wastewater,4269,2017,0.0412,I
247,Produced municipal wastewater,4269,2018,0.0412,I
254,SDG 6.4.2. Water Stress,4550,1997,32.4116650532,E
255,SDG 6.4.2. Water Stress,4550,2002,15.3242981607,E
256,SDG 6.4.2. Water Stress,4550,2007,13.3397870281,E
257,SDG 6.4.2. Water Stress,4550,2012,15.3146176186,E
258,SDG 6.4.2. Water Stress,4550,2017,25.266214908,E
259,SDG 6.4.2. Water Stress,4550,2018,25.266214908,E
260,SDG 6.4.1. Water Use Efficiency,4551,2015,11.0986351853,I
261,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,4552,2015,1.9366303782,E
262,SDG 6.4.1. Industrial Water Use Efficiency,4553,1997,4.0899933824,E
263,SDG 6.4.1. Industrial Water Use Efficiency,4553,2002,6.6186264093,E
264,SDG 6.4.1. Industrial Water Use Efficiency,4553,2006,3.0878307108,E
265,SDG 6.4.1. Industrial Water Use Efficiency,4553,2015,10.8834514483,E
266,SDG 6.4.1. Services Water Use Efficiency,4554,1997,16.5506669052,E
267,SDG 6.4.1. Services Water Use Efficiency,4554,2002,17.9469650576,E
268,SDG 6.4.1. Services Water Use Efficiency,4554,2006,20.9583565802,E
269,SDG 6.4.1. Services Water Use Efficiency,4554,2015,14.35641775,E
270,Harvested irrigated temporary crop area: Other cereals,4351,2007,27.03,
271,Harvested irrigated temporary crop area: Other cereals,4351,2012,27.03,I
272,Harvested irrigated temporary crop area: Other cereals,4351,2017,27.03,I
273,Harvested irrigated temporary crop area: Other cereals,4351,2018,27.03,I
274,Harvested irrigated temporary crop area: Vegetables,4360,2007,15.96,
275,Harvested irrigated temporary crop area: Vegetables,4360,2012,15.96,I
276,Harvested irrigated temporary crop area: Vegetables,4360,2017,15.96,I
277,Harvested irrigated temporary crop area: Vegetables,4360,2018,15.96,I
278,Harvested irrigated temporary crop area: Tobacco,4366,2007,5.055,
279,Harvested irrigated temporary crop area: Tobacco,4366,2012,5.055,I
280,Harvested irrigated temporary crop area: Tobacco,4366,2017,5.055,I
281,Harvested irrigated temporary crop area: Tobacco,4366,2018,5.055,I
282,Harvested irrigated temporary crop area: Fodder,4369,2007,6.892,
283,Harvested irrigated temporary crop area: Fodder,4369,2012,6.892,I
284,Harvested irrigated temporary crop area: Fodder,4369,2017,6.892,I
285,Harvested irrigated temporary crop area: Fodder,4369,2018,6.892,I
286,Harvested irrigated temporary crop area: Other crops,4377,2007,1.761,
287,Harvested irrigated temporary crop area: Other crops,4377,2012,1.761,I
288,Harvested irrigated temporary crop area: Other crops,4377,2017,1.761,I
289,Harvested irrigated temporary crop area: Other crops,4377,2018,1.761,I
