,Variable Name,Variable Id,Year,Value,Symbol
60,Urban population,4106,2002,5616.683,X
61,Urban population,4106,2007,6508.761,X
62,Urban population,4106,2012,7482.817,X
63,Urban population,4106,2017,8571.832,X
64,Urban population,4106,2018,8804.376,X
65,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2007,0.565,I
66,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2012,0.531,I
67,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2017,0.5332,I
68,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2018,0.5332,I
69,Gross Domestic Product (GDP),4112,1962,1143600000.0,X
70,Gross Domestic Product (GDP),4112,1967,1453500000.0,X
71,Gross Domestic Product (GDP),4112,1969,1715399900.0,X
72,GDP per capita,4458,1972,315.325458,X
73,GDP per capita,4458,1977,722.153018,X
74,GDP per capita,4458,1982,1015.212696,X
75,GDP per capita,4458,1987,731.045057,X
76,GDP per capita,4458,1992,958.713256,X
77,GDP per capita,4458,1997,1456.255331,X
78,GDP per capita,4458,2002,1701.761695,X
79,GDP per capita,4458,2007,2489.954536,X
80,GDP per capita,4458,2012,3299.603276,X
81,GDP per capita,4458,2017,4470.96539,X
82,GDP per capita,4458,2018,4549.68037,X
83,"Agriculture, value added to GDP",4548,1967,398450600.0,X
84,"Agriculture, value added to GDP",4548,1969,468222500.0,X
85,Number of people undernourished (3-year average),4473,1992,1400.0,X
86,Number of people undernourished (3-year average),4473,1997,1700.0,X
87,Number of people undernourished (3-year average),4473,2001,2400.0,X
88,Number of people undernourished (3-year average),4473,2007,2400.0,X
89,Number of people undernourished (3-year average),4473,2009,2500.0,X
90,Number of people undernourished (3-year average),4473,2017,2700.0,X
91,Prevalence of undernourishment (3-year average),4474,1992,14.9,X
92,Prevalence of undernourishment (3-year average),4474,1997,17.1,X
93,Prevalence of undernourishment (3-year average),4474,2001,20.5,X
94,Prevalence of undernourishment (3-year average),4474,2015,17.7,X
95,Total population with access to safe drinking-water (JMP),4114,1992,78.1,X
96,Total population with access to safe drinking-water (JMP),4114,1997,81.7,X
97,Total population with access to safe drinking-water (JMP),4114,2002,85.2,X
98,Total population with access to safe drinking-water (JMP),4114,2007,88.7,X
99,Total population with access to safe drinking-water (JMP),4114,2012,92.0,X
100,Total population with access to safe drinking-water (JMP),4114,2017,92.8,I
101,Total population with access to safe drinking-water (JMP),4114,2018,92.8,I
102,Population affected by water related disease,4403,1997,1880.0,I
103,Population affected by water related disease,4403,2002,1880.0,I
104,Population affected by water related disease,4403,2007,1880.0,I
105,Population affected by water related disease,4403,2012,1880.0,I
106,Population affected by water related disease,4403,2017,1880.0,I
107,Population affected by water related disease,4403,2018,1880.0,I
108,Long-term average annual precipitation in volume,4150,1962,217.34444,E
109,Long-term average annual precipitation in volume,4150,1967,217.34444,E
110,Long-term average annual precipitation in volume,4150,1972,217.34444,E
111,Long-term average annual precipitation in volume,4150,1977,217.34444,E
112,Long-term average annual precipitation in volume,4150,1982,217.34444,E
113,Long-term average annual precipitation in volume,4150,1987,217.34444,E
114,Long-term average annual precipitation in volume,4150,1992,217.34444,E
115,Long-term average annual precipitation in volume,4150,1997,217.34444,E
116,Long-term average annual precipitation in volume,4150,2002,217.34444,E
117,Long-term average annual precipitation in volume,4150,2007,217.34444,E
118,Long-term average annual precipitation in volume,4150,2012,217.34444,E
119,Long-term average annual precipitation in volume,4150,2017,217.34444,E
120,Long-term average annual precipitation in volume,4150,2018,217.34444,E
121,Interannual variability (WRI),4541,2017,1.0,I
122,Interannual variability (WRI),4541,2018,1.0,I
123,Seasonal variability (WRI),4542,2017,3.1,I
124,Seasonal variability (WRI),4542,2018,3.1,I
125,Flood occurrence (WRI),4543,2017,3.5,I
126,Flood occurrence (WRI),4543,2018,3.5,I
127,Surface water: entering the country (total),4159,1962,18.71,
128,Surface water: entering the country (total),4159,1967,18.71,
129,Surface water: entering the country (total),4159,1972,18.71,
130,Surface water: entering the country (total),4159,1977,18.71,
131,Surface water: entering the country (total),4159,1982,18.71,
132,Surface water: entering the country (total),4159,1987,18.71,
133,Surface water: entering the country (total),4159,1992,18.71,
134,Surface water: entering the country (total),4159,1997,18.71,
135,Surface water: entering the country (total),4159,2002,18.71,
136,Surface water: entering the country (total),4159,2007,18.71,
137,Surface water: entering the country (total),4159,2012,18.71,
138,Surface water: entering the country (total),4159,2017,18.71,
150,Surface water: leaving the country to other countries (total),4171,2017,62.49,
151,Groundwater: entering the country (total),4177,1962,0.0,
152,Groundwater: entering the country (total),4177,1967,0.0,
153,Groundwater: entering the country (total),4177,1972,0.0,
154,Groundwater: entering the country (total),4177,1977,0.0,
155,Groundwater: entering the country (total),4177,1982,0.0,
156,Groundwater: entering the country (total),4177,1987,0.0,
157,Groundwater: entering the country (total),4177,1992,0.0,
158,Groundwater: entering the country (total),4177,1997,0.0,
159,Groundwater: entering the country (total),4177,2002,0.0,
160,Groundwater: entering the country (total),4177,2007,0.0,
161,Groundwater: entering the country (total),4177,2012,0.0,
162,Groundwater: entering the country (total),4177,2017,0.0,
163,Groundwater: leaving the country to other countries (total),4178,1962,0.0,
164,Groundwater: leaving the country to other countries (total),4178,1967,0.0,
165,Groundwater: leaving the country to other countries (total),4178,1972,0.0,
166,Groundwater: leaving the country to other countries (total),4178,1977,0.0,
167,Groundwater: leaving the country to other countries (total),4178,1982,0.0,
168,Groundwater: leaving the country to other countries (total),4178,1987,0.0,
169,Groundwater: leaving the country to other countries (total),4178,1992,0.0,
170,Groundwater: leaving the country to other countries (total),4178,1997,0.0,
171,Groundwater: leaving the country to other countries (total),4178,2002,0.0,
172,Groundwater: leaving the country to other countries (total),4178,2007,0.0,
173,Groundwater: leaving the country to other countries (total),4178,2012,0.0,
174,Groundwater: leaving the country to other countries (total),4178,2017,0.0,
175,Dependency ratio,4192,1962,14.6274724416,E
176,Dependency ratio,4192,1967,14.6274724416,E
177,Dependency ratio,4192,1972,14.6274724416,E
178,Dependency ratio,4192,1977,14.6274724416,E
179,Dependency ratio,4192,1982,14.6274724416,E
180,Dependency ratio,4192,1987,14.6274724416,E
181,Dependency ratio,4192,1992,14.6274724416,E
182,Dependency ratio,4192,1997,14.6274724416,E
183,Dependency ratio,4192,2002,14.6274724416,E
184,Dependency ratio,4192,2007,14.6274724416,E
185,Dependency ratio,4192,2012,14.6274724416,E
186,Dependency ratio,4192,2017,14.6274724416,E
187,Dependency ratio,4192,2018,14.6274724416,E
188,Total internal renewable water resources (IRWR),4157,1962,109.2,E
189,Total internal renewable water resources (IRWR),4157,1967,109.2,E
190,Total internal renewable water resources (IRWR),4157,1972,109.2,E
191,Total internal renewable water resources (IRWR),4157,1977,109.2,E
192,Total internal renewable water resources (IRWR),4157,1982,109.2,E
193,Total internal renewable water resources (IRWR),4157,1987,109.2,E
194,Total internal renewable water resources (IRWR),4157,1992,109.2,E
195,Total internal renewable water resources (IRWR),4157,1997,109.2,E
196,Total internal renewable water resources (IRWR),4157,2002,109.2,E
197,Total internal renewable water resources (IRWR),4157,2007,109.2,E
198,Total internal renewable water resources (IRWR),4157,2012,109.2,E
199,Total internal renewable water resources (IRWR),4157,2017,109.2,E
200,Total internal renewable water resources (IRWR),4157,2018,109.2,E
201,Total internal renewable water resources per capita,4158,1962,24461.0011672736,E
202,Total internal renewable water resources per capita,4158,1967,21160.2932909662,E
203,Total internal renewable water resources per capita,4158,1972,18378.9899196626,E
204,Total internal renewable water resources per capita,4158,1977,16140.6757444665,E
205,Total internal renewable water resources per capita,4158,1982,14265.5234565311,E
206,Total internal renewable water resources per capita,4158,1987,12640.1938718673,E
207,Total internal renewable water resources per capita,4158,1992,11247.8245965615,E
208,Total internal renewable water resources per capita,4158,1997,10029.7273034711,E
209,Total internal renewable water resources per capita,4158,2002,8944.3328314023,E
210,Total internal renewable water resources per capita,4158,2007,7970.6126722377,E
211,Total internal renewable water resources per capita,4158,2012,7150.915955717,E
212,Total internal renewable water resources per capita,4158,2017,6455.8199039076,E
213,Total internal renewable water resources per capita,4158,2018,6331.2242587467,E
214,Total renewable surface water,4185,1962,119.41,E
215,Total renewable surface water,4185,1967,119.41,E
216,Total renewable surface water,4185,1972,119.41,E
217,Total renewable surface water,4185,1977,119.41,E
218,Total renewable surface water,4185,1982,119.41,E
219,Total renewable surface water,4185,1987,119.41,E
220,Total renewable surface water,4185,1992,119.41,E
221,Total renewable surface water,4185,1997,119.41,E
222,Total renewable surface water,4185,2002,119.41,E
223,Total renewable surface water,4185,2007,119.41,E
224,Total renewable surface water,4185,2012,119.41,E
225,Total renewable surface water,4185,2017,119.41,E
226,Total renewable surface water,4185,2018,119.41,E
227,Total renewable groundwater,4187,1962,33.7,E
228,Total renewable groundwater,4187,1967,33.7,E
229,Total renewable groundwater,4187,1972,33.7,E
230,Total renewable groundwater,4187,1977,33.7,E
231,Total renewable groundwater,4187,1982,33.7,E
232,Total renewable groundwater,4187,1987,33.7,E
233,Total renewable groundwater,4187,1992,33.7,E
234,Total renewable groundwater,4187,1997,33.7,E
235,Total renewable groundwater,4187,2002,33.7,E
236,Total renewable groundwater,4187,2007,33.7,E
237,Total renewable groundwater,4187,2012,33.7,E
238,Total renewable groundwater,4187,2017,33.7,E
239,Total renewable groundwater,4187,2018,33.7,E
240,Water resources: total external renewable,4182,1962,18.71,E
241,Water resources: total external renewable,4182,1967,18.71,E
242,Water resources: total external renewable,4182,1972,18.71,E
243,Water resources: total external renewable,4182,1977,18.71,E
244,Water resources: total external renewable,4182,1982,18.71,E
245,Water resources: total external renewable,4182,1987,18.71,E
246,Water resources: total external renewable,4182,1992,18.71,E
247,Water resources: total external renewable,4182,1997,18.71,E
248,Water resources: total external renewable,4182,2002,18.71,E
249,Water resources: total external renewable,4182,2007,18.71,E
250,Water resources: total external renewable,4182,2012,18.71,E
251,Water resources: total external renewable,4182,2017,18.71,E
252,Water resources: total external renewable,4182,2018,18.71,E
253,Total renewable water resources,4188,1962,127.91,E
254,Total renewable water resources,4188,1967,127.91,E
255,Total renewable water resources,4188,1972,127.91,E
256,Total renewable water resources,4188,1977,127.91,E
257,Total renewable water resources,4188,1982,127.91,E
258,Total renewable water resources,4188,1987,127.91,E
259,Total renewable water resources,4188,1992,127.91,E
260,Total renewable water resources,4188,1997,127.91,E
261,Total renewable water resources,4188,2002,127.91,E
262,Total renewable water resources,4188,2007,127.91,E
263,Total renewable water resources,4188,2012,127.91,E
264,Total renewable water resources,4188,2017,127.91,E
265,Total renewable water resources,4188,2018,127.91,E
266,Total renewable water resources per capita,4190,1962,28652.07563467,E
267,Total renewable water resources per capita,4190,1967,24785.8343850503,E
268,Total renewable water resources per capita,4190,1972,21527.9908482055,E
269,Total renewable water resources per capita,4190,1977,18906.1706453728,E
270,Total renewable water resources per capita,4190,1982,16709.7353967481,E
271,Total renewable water resources per capita,4190,1987,14805.9267229904,E
272,Total renewable water resources per capita,4190,1992,13174.9930782618,E
273,Total renewable water resources per capita,4190,1997,11748.190653727,E
274,Total renewable water resources per capita,4190,2002,10476.8279529731,E
275,Total renewable water resources per capita,4190,2007,9336.2735064645,E
276,Total renewable water resources per capita,4190,2012,8376.1324166278,E
277,Total renewable water resources per capita,4190,2017,7561.9406951357,E
278,Total renewable water resources per capita,4190,2018,7415.9972063763,E
279,Total agricultural water managed area,4317,1997,129.8,E
280,Total agricultural water managed area,4317,2002,187.1333333333,E
281,Total agricultural water managed area,4317,2007,323.3944444444,I
282,Total agricultural water managed area,4317,2012,337.5,E
283,Total agricultural water managed area,4317,2017,337.5,I
284,Total agricultural water managed area,4317,2018,337.5,I
285,Area equipped for irrigation: total,4313,1997,129.8,E
286,Area equipped for irrigation: total,4313,2002,187.1333333333,E
287,Area equipped for irrigation: total,4313,2007,323.3944444444,I
288,Area equipped for irrigation: total,4313,2012,337.5,
289,Area equipped for irrigation: total,4313,2017,337.5,I
290,Area equipped for irrigation: total,4313,2018,337.5,I
291,% of agricultural GVA produced by irrigated agriculture,4555,1997,12.7751174725,E
292,% of agricultural GVA produced by irrigated agriculture,4555,2002,24.6099172084,E
293,% of agricultural GVA produced by irrigated agriculture,4555,2007,24.8091443246,E
294,% of agricultural GVA produced by irrigated agriculture,4555,2012,29.0671245197,E
295,% of agricultural GVA produced by irrigated agriculture,4555,2017,29.5768789205,E
296,% of agricultural GVA produced by irrigated agriculture,4555,2018,29.5768789205,E
297,Ratio between rainfed and irrigated yields,4557,1962,2.02,E
298,Ratio between rainfed and irrigated yields,4557,1967,2.02,E
299,Ratio between rainfed and irrigated yields,4557,1972,2.02,E
300,Ratio between rainfed and irrigated yields,4557,1977,2.02,E
301,Ratio between rainfed and irrigated yields,4557,1982,2.02,E
302,Ratio between rainfed and irrigated yields,4557,1987,2.02,E
303,Ratio between rainfed and irrigated yields,4557,1992,2.02,E
304,Ratio between rainfed and irrigated yields,4557,1997,2.02,E
305,Ratio between rainfed and irrigated yields,4557,2002,2.02,E
306,Ratio between rainfed and irrigated yields,4557,2007,2.02,I
307,Ratio between rainfed and irrigated yields,4557,2012,2.02,E
308,Ratio between rainfed and irrigated yields,4557,2017,2.02,I
309,Ratio between rainfed and irrigated yields,4557,2018,2.02,I
310,Agricultural water withdrawal as % of total renewable water resources,4273,1992,1.0,
311,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1.0837828682,I
312,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1.2155421781,I
313,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.4744742397,I
314,Agricultural water withdrawal as % of total renewable water resources,4273,2012,1.4744742397,I
315,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.4744742397,I
316,Agricultural water withdrawal as % of total renewable water resources,4273,2018,1.4744742397,I
317,Agricultural water withdrawal,4250,2002,1.5548,I
318,Agricultural water withdrawal,4250,2007,1.886,I
319,Agricultural water withdrawal,4250,2012,1.886,I
320,Agricultural water withdrawal,4250,2017,1.886,I
321,Agricultural water withdrawal,4250,2018,1.886,I
322,Irrigation water requirement,4260,2012,0.4389,I
323,Irrigation water requirement,4260,2017,0.4389,I
324,Irrigation water requirement,4260,2018,0.4389,I
325,Municipal water withdrawal,4251,1992,0.104,
326,Municipal water withdrawal,4251,1997,0.307625,I
327,Municipal water withdrawal,4251,2002,0.5648666667,I
328,Municipal water withdrawal,4251,2007,0.835,I
329,Municipal water withdrawal,4251,2012,0.835,I
330,Municipal water withdrawal,4251,2017,0.835,I
331,Municipal water withdrawal,4251,2018,0.835,I
332,Industrial water withdrawal,4252,1992,0.197,
333,Industrial water withdrawal,4252,1997,0.3420357143,I
334,Industrial water withdrawal,4252,2002,0.4870714286,I
335,Industrial water withdrawal,4252,2007,0.6031,I
336,Industrial water withdrawal,4252,2012,0.6031,I
337,Industrial water withdrawal,4252,2017,0.6031,I
338,Industrial water withdrawal,4252,2018,0.6031,I
339,Total water withdrawal,4253,2002,2.6067380952,E
340,Total water withdrawal,4253,2007,3.3241,I
341,Total water withdrawal,4253,2012,3.3241,I
342,Total water withdrawal,4253,2017,3.3241,I
343,Total water withdrawal,4253,2018,3.3241,I
344,Total freshwater withdrawal,4263,2002,2.6067380952,E
345,Total freshwater withdrawal,4263,2007,3.3241,I
346,Total freshwater withdrawal,4263,2012,3.3241,I
347,Total freshwater withdrawal,4263,2017,3.3241,I
348,Total freshwater withdrawal,4263,2018,3.3241,I
349,Produced municipal wastewater,4269,2002,0.5165,I
350,Produced municipal wastewater,4269,2007,0.668,I
351,Produced municipal wastewater,4269,2012,0.668,I
352,Produced municipal wastewater,4269,2017,0.668,I
353,Produced municipal wastewater,4269,2018,0.668,I
354,Treated municipal wastewater,4270,1997,0.0065,I
355,Treated municipal wastewater,4270,2002,0.0065,I
356,Treated municipal wastewater,4270,2007,0.0065,I
357,Treated municipal wastewater,4270,2012,0.0065,I
358,Treated municipal wastewater,4270,2017,0.0065,I
359,Treated municipal wastewater,4270,2018,0.0065,I
360,Environmental Flow Requirements,4549,1962,70.02,X
361,Environmental Flow Requirements,4549,1967,70.02,X
362,Environmental Flow Requirements,4549,1972,70.02,X
363,Environmental Flow Requirements,4549,1977,70.02,X
364,Environmental Flow Requirements,4549,1982,70.02,X
365,Environmental Flow Requirements,4549,1987,70.02,X
366,Environmental Flow Requirements,4549,1992,70.02,X
367,Environmental Flow Requirements,4549,1997,70.02,X
368,Environmental Flow Requirements,4549,2002,70.02,X
369,Environmental Flow Requirements,4549,2007,70.02,X
370,Environmental Flow Requirements,4549,2012,70.02,X
371,Environmental Flow Requirements,4549,2017,70.02,X
372,SDG 6.4.2. Water Stress,4550,2002,4.5029160395,E
373,SDG 6.4.2. Water Stress,4550,2007,5.7420970807,E
374,SDG 6.4.2. Water Stress,4550,2012,5.7420970807,E
375,SDG 6.4.2. Water Stress,4550,2017,5.7420970807,E
376,SDG 6.4.2. Water Stress,4550,2018,5.7420970807,E
377,SDG 6.4.1. Water Use Efficiency,4551,2015,17.267496901,I
378,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,4552,2015,1.0481274356,E
379,SDG 6.4.1. Industrial Water Use Efficiency,4553,2015,25.5343401476,E
380,SDG 6.4.1. Services Water Use Efficiency,4554,2015,47.9309671401,E
381,Area salinized by irrigation,4400,1992,5.0,I
382,Area salinized by irrigation,4400,1997,5.0,I
383,Area salinized by irrigation,4400,2002,5.0,I
384,Area salinized by irrigation,4400,2007,5.0,I
385,Area salinized by irrigation,4400,2012,5.0,I
386,Area salinized by irrigation,4400,2017,5.0,I
387,Area salinized by irrigation,4400,2018,5.0,I
388,Harvested irrigated temporary crop area: Rice,4346,2007,0.249,
389,Harvested irrigated temporary crop area: Rice,4346,2012,0.249,I
390,Harvested irrigated temporary crop area: Rice,4346,2017,0.249,I
391,Harvested irrigated temporary crop area: Rice,4346,2018,0.249,I
392,Harvested irrigated temporary crop area: Maize,4348,2007,70.0,
393,Harvested irrigated temporary crop area: Maize,4348,2012,70.0,I
394,Harvested irrigated temporary crop area: Maize,4348,2017,70.0,I
395,Harvested irrigated temporary crop area: Maize,4348,2018,70.0,I
396,Harvested irrigated temporary crop area: Potatoes,4352,2007,3.087,
397,Harvested irrigated temporary crop area: Potatoes,4352,2012,3.087,I
398,Harvested irrigated temporary crop area: Potatoes,4352,2017,3.087,I
399,Harvested irrigated temporary crop area: Potatoes,4352,2018,3.087,I
400,Harvested irrigated temporary crop area: Sugarcane,4357,2007,163.3,
401,Harvested irrigated temporary crop area: Sugarcane,4357,2012,172.0,
402,Harvested irrigated temporary crop area: Sugarcane,4357,2017,172.0,I
403,Harvested irrigated temporary crop area: Sugarcane,4357,2018,172.0,I
404,Harvested irrigated temporary crop area: Vegetables,4360,2007,8.625,
405,Harvested irrigated temporary crop area: Vegetables,4360,2012,8.625,I
406,Harvested irrigated temporary crop area: Vegetables,4360,2017,8.625,I
407,Harvested irrigated temporary crop area: Vegetables,4360,2018,8.625,I
408,Harvested irrigated permanent crop area: Bananas,4361,2007,43.73,
409,Harvested irrigated permanent crop area: Bananas,4361,2012,43.73,I
410,Harvested irrigated permanent crop area: Bananas,4361,2017,43.73,I
411,Harvested irrigated permanent crop area: Bananas,4361,2018,43.73,I
412,Harvested irrigated permanent crop area: Citrus,4362,2007,12.32,
413,Harvested irrigated permanent crop area: Citrus,4362,2012,12.32,I
414,Harvested irrigated permanent crop area: Citrus,4362,2017,12.32,I
415,Harvested irrigated permanent crop area: Citrus,4362,2018,12.32,I
416,Harvested irrigated permanent crop area: Coffee,4364,2007,16.46,
417,Harvested irrigated permanent crop area: Coffee,4364,2012,16.46,I
418,Harvested irrigated permanent crop area: Coffee,4364,2017,16.46,I
419,Harvested irrigated permanent crop area: Coffee,4364,2018,16.46,I
420,Harvested irrigated temporary crop area: Cotton,4367,2007,3.871,
421,Harvested irrigated temporary crop area: Cotton,4367,2012,3.871,I
422,Harvested irrigated temporary crop area: Cotton,4367,2017,3.871,I
423,Harvested irrigated temporary crop area: Cotton,4367,2018,3.871,I
424,Harvested irrigated permanent crop area: Other crops,4378,2007,17.15,
425,Harvested irrigated permanent crop area: Other crops,4378,2012,17.15,I
426,Harvested irrigated permanent crop area: Other crops,4378,2017,17.15,I
427,Harvested irrigated permanent crop area: Other crops,4378,2018,17.15,I
