,Variable Name,Variable Id,Year,Value,Symbol
111,Prevalence of undernourishment (3-year average),4474,2001,5.2,X
112,Prevalence of undernourishment (3-year average),4474,2005,6.4,X
113,Prevalence of undernourishment (3-year average),4474,2012,5.1,X
114,Prevalence of undernourishment (3-year average),4474,2013,5.2,X
115,Total population with access to safe drinking-water (JMP),4114,1992,93.9,X
116,Total population with access to safe drinking-water (JMP),4114,1997,95.1,X
117,Total population with access to safe drinking-water (JMP),4114,2002,96.4,X
118,Total population with access to safe drinking-water (JMP),4114,2007,97.6,X
119,Total population with access to safe drinking-water (JMP),4114,2012,98.8,X
120,Total population with access to safe drinking-water (JMP),4114,2017,99.4,I
121,Total population with access to safe drinking-water (JMP),4114,2018,99.4,I
122,Long-term average annual precipitation in volume,4150,1962,18.126245,E
123,Long-term average annual precipitation in volume,4150,1967,18.126245,E
124,Long-term average annual precipitation in volume,4150,1972,18.126245,E
125,Long-term average annual precipitation in volume,4150,1977,18.126245,E
126,Long-term average annual precipitation in volume,4150,1982,18.126245,E
127,Long-term average annual precipitation in volume,4150,1987,18.126245,E
128,Long-term average annual precipitation in volume,4150,1992,18.126245,E
129,Long-term average annual precipitation in volume,4150,1997,18.126245,E
130,Long-term average annual precipitation in volume,4150,2002,18.126245,E
131,Long-term average annual precipitation in volume,4150,2007,18.126245,E
132,Long-term average annual precipitation in volume,4150,2012,18.126245,E
133,Long-term average annual precipitation in volume,4150,2017,18.126245,E
134,Long-term average annual precipitation in volume,4150,2018,18.126245,E
135,Interannual variability (WRI),4541,2017,1.4,I
136,Interannual variability (WRI),4541,2018,1.4,I
137,Seasonal variability (WRI),4542,2017,2.5,I
138,Seasonal variability (WRI),4542,2018,2.5,I
139,Flood occurrence (WRI),4543,2017,2.5,I
140,Flood occurrence (WRI),4543,2018,2.5,I
141,Surface water: entering the country (total),4159,1962,84.0,
142,Surface water: entering the country (total),4159,1967,84.0,
143,Surface water: entering the country (total),4159,1972,84.0,
144,Surface water: entering the country (total),4159,1977,84.0,
145,Surface water: entering the country (total),4159,1982,84.0,
146,Surface water: entering the country (total),4159,1987,84.0,
147,Surface water: entering the country (total),4159,1992,84.0,
148,Surface water: entering the country (total),4159,1997,84.0,
149,Surface water: entering the country (total),4159,2002,84.0,
150,Surface water: entering the country (total),4159,2007,84.0,
151,Surface water: entering the country (total),4159,2012,84.0,
152,Surface water: entering the country (total),4159,2017,84.0,
153,Surface water: leaving the country to other countries (total),4171,1962,0.0,
154,Surface water: leaving the country to other countries (total),4171,1967,0.0,
155,Surface water: leaving the country to other countries (total),4171,1972,0.0,
156,Surface water: leaving the country to other countries (total),4171,1977,0.0,
157,Surface water: leaving the country to other countries (total),4171,1982,0.0,
158,Surface water: leaving the country to other countries (total),4171,1987,0.0,
159,Surface water: leaving the country to other countries (total),4171,1992,0.0,
160,Surface water: leaving the country to other countries (total),4171,1997,0.0,
161,Surface water: leaving the country to other countries (total),4171,2002,0.0,
162,Surface water: leaving the country to other countries (total),4171,2007,0.0,
163,Surface water: leaving the country to other countries (total),4171,2012,0.0,
164,Surface water: leaving the country to other countries (total),4171,2017,0.0,
176,Groundwater: entering the country (total),4177,2017,1.0,
177,Groundwater: leaving the country to other countries (total),4178,1962,0.0,
178,Groundwater: leaving the country to other countries (total),4178,1967,0.0,
179,Groundwater: leaving the country to other countries (total),4178,1972,0.0,
180,Groundwater: leaving the country to other countries (total),4178,1977,0.0,
181,Groundwater: leaving the country to other countries (total),4178,1982,0.0,
182,Groundwater: leaving the country to other countries (total),4178,1987,0.0,
183,Groundwater: leaving the country to other countries (total),4178,1992,0.0,
184,Groundwater: leaving the country to other countries (total),4178,1997,0.0,
185,Groundwater: leaving the country to other countries (total),4178,2002,0.0,
186,Groundwater: leaving the country to other countries (total),4178,2007,0.0,
187,Groundwater: leaving the country to other countries (total),4178,2012,0.0,
188,Groundwater: leaving the country to other countries (total),4178,2017,0.0,
189,Dependency ratio,4192,1962,98.2608695652,E
190,Dependency ratio,4192,1967,98.2608695652,E
191,Dependency ratio,4192,1972,98.2608695652,E
192,Dependency ratio,4192,1977,98.2608695652,E
193,Dependency ratio,4192,1982,98.2608695652,E
194,Dependency ratio,4192,1987,98.2608695652,E
195,Dependency ratio,4192,1992,98.2608695652,E
196,Dependency ratio,4192,1997,98.2608695652,E
197,Dependency ratio,4192,2002,98.2608695652,E
198,Dependency ratio,4192,2007,98.2608695652,E
199,Dependency ratio,4192,2012,98.2608695652,E
200,Dependency ratio,4192,2017,98.2608695652,E
201,Dependency ratio,4192,2018,98.2608695652,E
202,Total internal renewable water resources (IRWR),4157,1962,1.0,E
203,Total internal renewable water resources (IRWR),4157,1967,1.0,E
204,Total internal renewable water resources (IRWR),4157,1972,1.0,E
205,Total internal renewable water resources (IRWR),4157,1977,1.0,E
206,Total internal renewable water resources (IRWR),4157,1982,1.0,E
207,Total internal renewable water resources (IRWR),4157,1987,1.0,E
208,Total internal renewable water resources (IRWR),4157,1992,1.0,E
209,Total internal renewable water resources (IRWR),4157,1997,1.0,E
210,Total internal renewable water resources (IRWR),4157,2002,1.0,E
211,Total internal renewable water resources (IRWR),4157,2007,1.0,E
212,Total internal renewable water resources (IRWR),4157,2012,1.0,E
213,Total internal renewable water resources (IRWR),4157,2017,1.0,E
214,Total internal renewable water resources (IRWR),4157,2018,1.0,E
215,Total internal renewable water resources per capita,4158,1962,35.5716737924,E
216,Total internal renewable water resources per capita,4158,1967,31.1949117356,E
217,Total internal renewable water resources per capita,4158,1972,27.6987908287,E
218,Total internal renewable water resources per capita,4158,1977,24.7956903305,E
219,Total internal renewable water resources per capita,4158,1982,21.9590570746,E
220,Total internal renewable water resources per capita,4158,1987,19.2338392474,E
221,Total internal renewable water resources per capita,4158,1992,17.0454117382,E
222,Total internal renewable water resources per capita,4158,1997,15.41015594,E
223,Total internal renewable water resources per capita,4158,2002,13.9889403158,E
224,Total internal renewable water resources per capita,4158,2007,12.7824725101,E
225,Total internal renewable water resources per capita,4158,2012,11.5710951867,E
226,Total internal renewable water resources per capita,4158,2017,10.3688628606,E
227,Total internal renewable water resources per capita,4158,2018,10.160165045,E
228,Total renewable surface water,4185,1962,56.0,E
229,Total renewable surface water,4185,1967,56.0,E
230,Total renewable surface water,4185,1972,56.0,E
231,Total renewable surface water,4185,1977,56.0,E
232,Total renewable surface water,4185,1982,56.0,E
233,Total renewable surface water,4185,1987,56.0,E
234,Total renewable surface water,4185,1992,56.0,E
235,Total renewable surface water,4185,1997,56.0,E
236,Total renewable surface water,4185,2002,56.0,E
237,Total renewable surface water,4185,2007,56.0,E
238,Total renewable surface water,4185,2012,56.0,E
239,Total renewable surface water,4185,2017,56.0,E
240,Total renewable surface water,4185,2018,56.0,E
241,Total renewable groundwater,4187,1962,1.5,E
242,Total renewable groundwater,4187,1967,1.5,E
243,Total renewable groundwater,4187,1972,1.5,E
244,Total renewable groundwater,4187,1977,1.5,E
245,Total renewable groundwater,4187,1982,1.5,E
246,Total renewable groundwater,4187,1987,1.5,E
247,Total renewable groundwater,4187,1992,1.5,E
248,Total renewable groundwater,4187,1997,1.5,E
249,Total renewable groundwater,4187,2002,1.5,E
250,Total renewable groundwater,4187,2007,1.5,E
251,Total renewable groundwater,4187,2012,1.5,E
252,Total renewable groundwater,4187,2017,1.5,E
253,Total renewable groundwater,4187,2018,1.5,E
254,Total exploitable water resources,4196,1961,49.7,
255,Total exploitable water resources,4196,1966,49.7,
256,Total exploitable water resources,4196,1971,49.7,
257,Total exploitable water resources,4196,1976,49.7,
258,Total exploitable water resources,4196,1981,49.7,
259,Total exploitable water resources,4196,1986,49.7,
260,Total exploitable water resources,4196,1991,49.7,
261,Total exploitable water resources,4196,1996,49.7,
262,Total exploitable water resources,4196,2001,49.7,
263,Total exploitable water resources,4196,2006,49.7,
265,Water resources: total external renewable,4182,1962,56.5,E
266,Water resources: total external renewable,4182,1967,56.5,E
267,Water resources: total external renewable,4182,1972,56.5,E
268,Water resources: total external renewable,4182,1977,56.5,E
269,Water resources: total external renewable,4182,1982,56.5,E
270,Water resources: total external renewable,4182,1987,56.5,E
271,Water resources: total external renewable,4182,1992,56.5,E
272,Water resources: total external renewable,4182,1997,56.5,E
273,Water resources: total external renewable,4182,2002,56.5,E
274,Water resources: total external renewable,4182,2007,56.5,E
275,Water resources: total external renewable,4182,2012,56.5,E
276,Water resources: total external renewable,4182,2017,56.5,E
277,Water resources: total external renewable,4182,2018,56.5,E
278,Total renewable water resources,4188,1962,57.5,E
279,Total renewable water resources,4188,1967,57.5,E
280,Total renewable water resources,4188,1972,57.5,E
281,Total renewable water resources,4188,1977,57.5,E
282,Total renewable water resources,4188,1982,57.5,E
283,Total renewable water resources,4188,1987,57.5,E
284,Total renewable water resources,4188,1992,57.5,E
285,Total renewable water resources,4188,1997,57.5,E
286,Total renewable water resources,4188,2002,57.5,E
287,Total renewable water resources,4188,2007,57.5,E
288,Total renewable water resources,4188,2012,57.5,E
289,Total renewable water resources,4188,2017,57.5,E
290,Total renewable water resources,4188,2018,57.5,E
291,Total renewable water resources per capita,4190,1962,2045.3712430621,E
292,Total renewable water resources per capita,4190,1967,1793.7074247945,E
293,Total renewable water resources per capita,4190,1972,1592.6804726488,E
294,Total renewable water resources per capita,4190,1977,1425.7521940033,E
295,Total renewable water resources per capita,4190,1982,1262.6457817881,E
296,Total renewable water resources per capita,4190,1987,1105.9457567266,E
297,Total renewable water resources per capita,4190,1992,980.1111749481,E
298,Total renewable water resources per capita,4190,1997,886.0839665495,E
299,Total renewable water resources per capita,4190,2002,804.364068159,E
300,Total renewable water resources per capita,4190,2007,734.9921693295,E
301,Total renewable water resources per capita,4190,2012,665.3379732345,E
302,Total renewable water resources per capita,4190,2017,596.2096144845,E
303,Total renewable water resources per capita,4190,2018,584.2094900859,E
304,Total agricultural water managed area,4317,1997,3324.3555555556,I
305,Total agricultural water managed area,4317,2002,3422.3,E
306,Total agricultural water managed area,4317,2007,3539.6125,I
307,Total agricultural water managed area,4317,2012,3696.0,E
308,Total agricultural water managed area,4317,2017,3823.0,I
309,Total agricultural water managed area,4317,2018,3823.0,I
310,Area equipped for irrigation: total,4313,1997,3324.3555555556,I
311,Area equipped for irrigation: total,4313,2002,3422.3,E
312,Area equipped for irrigation: total,4313,2007,3539.6125,I
313,Area equipped for irrigation: total,4313,2012,3696.0,E
314,Area equipped for irrigation: total,4313,2017,3823.0,I
315,Area equipped for irrigation: total,4313,2018,3823.0,I
316,% of agricultural GVA produced by irrigated agriculture,4555,1962,100.0,E
317,% of agricultural GVA produced by irrigated agriculture,4555,1967,100.0,E
318,% of agricultural GVA produced by irrigated agriculture,4555,1972,100.0,E
319,% of agricultural GVA produced by irrigated agriculture,4555,1977,100.0,E
320,% of agricultural GVA produced by irrigated agriculture,4555,1982,100.0,E
321,% of agricultural GVA produced by irrigated agriculture,4555,1987,100.0,E
322,% of agricultural GVA produced by irrigated agriculture,4555,1992,100.0,E
323,% of agricultural GVA produced by irrigated agriculture,4555,1997,100.0,E
324,% of agricultural GVA produced by irrigated agriculture,4555,2002,100.0,E
325,% of agricultural GVA produced by irrigated agriculture,4555,2007,100.0,E
326,% of agricultural GVA produced by irrigated agriculture,4555,2012,100.0,E
327,% of agricultural GVA produced by irrigated agriculture,4555,2017,100.0,I
328,% of agricultural GVA produced by irrigated agriculture,4555,2018,100.0,I
329,Agricultural water withdrawal as % of total renewable water resources,4273,1997,93.9582608696,I
330,Agricultural water withdrawal as % of total renewable water resources,4273,2002,105.3913043478,I
331,Agricultural water withdrawal as % of total renewable water resources,4273,2007,112.347826087,I
332,Agricultural water withdrawal as % of total renewable water resources,4273,2012,106.9565217391,E
333,Agricultural water withdrawal as % of total renewable water resources,4273,2017,106.6956521739,E
334,Agricultural water withdrawal as % of total renewable water resources,4273,2018,106.6956521739,I
335,Agricultural water withdrawal,4250,1997,54.026,I
336,Agricultural water withdrawal,4250,2002,60.6,I
337,Agricultural water withdrawal,4250,2007,64.6,I
338,Agricultural water withdrawal,4250,2012,61.5,
339,Agricultural water withdrawal,4250,2017,61.35,
340,Agricultural water withdrawal,4250,2018,61.35,I
341,Irrigation water requirement,4260,2002,45.11,E
342,Irrigation water requirement,4260,2007,45.11,I
343,Irrigation water requirement,4260,2012,45.11,I
344,Irrigation water requirement,4260,2017,45.11,I
345,Irrigation water requirement,4260,2018,45.11,I
346,Municipal water withdrawal,4251,1997,4.3574,I
347,Municipal water withdrawal,4251,2002,6.04,I
348,Municipal water withdrawal,4251,2007,7.89,I
349,Municipal water withdrawal,4251,2012,9.6,
350,Municipal water withdrawal,4251,2017,10.75,
351,Municipal water withdrawal,4251,2018,10.75,I
352,Industrial water withdrawal,4252,1997,4.2574,I
353,Industrial water withdrawal,4252,2002,3.6,I
354,Industrial water withdrawal,4252,2007,2.6,I
355,Industrial water withdrawal,4252,2012,1.2,
356,Industrial water withdrawal,4252,2017,5.4,
357,Industrial water withdrawal,4252,2018,5.4,I
358,Total water withdrawal,4253,1977,48.9666666667,I
359,Total water withdrawal,4253,1982,50.8833333333,I
360,Total water withdrawal,4253,1987,52.8,I
361,Total water withdrawal,4253,1992,54.7166666667,I
362,Total water withdrawal,4253,1997,62.6408,I
363,Total water withdrawal,4253,2002,70.24,I
364,Total water withdrawal,4253,2007,75.09,I
365,Total water withdrawal,4253,2012,72.3,E
366,Total water withdrawal,4253,2017,77.5,E
367,Total water withdrawal,4253,2018,77.5,I
368,Fresh groundwater withdrawal,4262,2002,7.2434,I
369,Fresh groundwater withdrawal,4262,2007,7.7444,I
370,Fresh groundwater withdrawal,4262,2012,7.5,
371,Fresh groundwater withdrawal,4262,2017,6.5,
372,Fresh groundwater withdrawal,4262,2018,6.5,I
373,Total freshwater withdrawal,4263,1977,48.9666666667,E
374,Total freshwater withdrawal,4263,1982,50.8833333333,E
375,Total freshwater withdrawal,4263,1987,52.8,E
376,Total freshwater withdrawal,4263,1992,54.6916666667,E
377,Total freshwater withdrawal,4263,1997,62.0929428571,E
378,Total freshwater withdrawal,4263,1999,65.7043142857,E
379,Total freshwater withdrawal,4263,2010,73.8,E
380,Desalinated water produced,4264,1992,0.025,I
381,Desalinated water produced,4264,1997,0.0678571429,I
382,Desalinated water produced,4264,2002,0.1,
383,Desalinated water produced,4264,2007,0.1625,I
384,Desalinated water produced,4264,2012,0.2,I
385,Desalinated water produced,4264,2017,0.2,I
386,Desalinated water produced,4264,2018,0.2,I
387,Direct use of treated municipal wastewater,4265,1997,0.48,I
388,Direct use of treated municipal wastewater,4265,2002,0.83,I
389,Direct use of treated municipal wastewater,4265,2007,1.3,
390,Direct use of treated municipal wastewater,4265,2012,1.3,I
391,Direct use of treated municipal wastewater,4265,2017,1.2,I
392,Direct use of treated municipal wastewater,4265,2018,1.2,I
393,Produced municipal wastewater,4269,1997,3.632,I
394,Produced municipal wastewater,4269,2002,4.12,I
395,Produced municipal wastewater,4269,2007,5.92,I
396,Produced municipal wastewater,4269,2011,7.039,I
397,Produced municipal wastewater,4269,2017,7.078,I
398,Produced municipal wastewater,4269,2018,7.078,I
399,Collected municipal wastewater,4493,2012,6.497,
400,Collected municipal wastewater,4493,2017,6.497,I
401,Collected municipal wastewater,4493,2018,6.497,I
402,Not treated municipal wastewater,4491,1997,2.82125,I
403,Not treated municipal wastewater,4491,2002,2.4275,I
404,Not treated municipal wastewater,4491,2007,2.03375,I
405,Not treated municipal wastewater,4491,2011,3.3325,I
406,Not treated municipal wastewater,4491,2017,3.065,I
407,Not treated municipal wastewater,4491,2018,3.065,I
408,Treated municipal wastewater,4270,1992,0.65,
409,Treated municipal wastewater,4270,1997,0.9925,I
410,Treated municipal wastewater,4270,2001,1.885,I
411,Treated municipal wastewater,4270,2007,1.9,I
412,Treated municipal wastewater,4270,2011,3.7065,I
413,Treated municipal wastewater,4270,2017,4.282,
414,Treated municipal wastewater,4270,2018,4.282,I
415,Treated municipal wastewater discharged (secondary water),4510,1997,0.4928571429,I
416,Treated municipal wastewater discharged (secondary water),4510,2002,0.5464285714,I
417,Treated municipal wastewater discharged (secondary water),4510,2006,0.5892857143,I
418,Treated municipal wastewater discharged (secondary water),4510,2012,3.011,
419,Treated municipal wastewater discharged (secondary water),4510,2017,3.011,I
420,Treated municipal wastewater discharged (secondary water),4510,2018,3.011,I
421,Not treated municipal wastewater discharged (secondary water),4517,2002,1.0,I
422,Not treated municipal wastewater discharged (secondary water),4517,2007,1.0,I
423,Not treated municipal wastewater discharged (secondary water),4517,2012,1.0,I
424,Not treated municipal wastewater discharged (secondary water),4517,2017,1.0,I
425,Not treated municipal wastewater discharged (secondary water),4517,2018,1.0,I
438,SDG 6.4.2. Water Stress,4550,1977,89.1924711597,E
439,SDG 6.4.2. Water Stress,4550,1982,92.6836672738,E
440,SDG 6.4.2. Water Stress,4550,1987,96.174863388,E
441,SDG 6.4.2. Water Stress,4550,1992,99.6205221615,E
442,SDG 6.4.2. Water Stress,4550,1997,113.1018995576,E
443,SDG 6.4.2. Water Stress,4550,2000,103.8797814208,E
444,SDG 6.4.2. Water Stress,4550,2010,134.4262295082,E
445,SDG 6.4.1. Water Use Efficiency,4551,2007,2.9969443158,E
446,SDG 6.4.1. Water Use Efficiency,4551,2017,4.3793207123,E
447,SDG 6.4.1. Water Use Efficiency,4551,2018,4.5843923485,E
448,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,4552,2007,0.4901508582,E
449,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,4552,2017,0.646655587,E
450,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,4552,2018,0.6655864962,E
451,SDG 6.4.1. Industrial Water Use Efficiency,4553,2007,30.2539062837,E
452,SDG 6.4.1. Industrial Water Use Efficiency,4553,2017,20.141636108,E
453,SDG 6.4.1. Industrial Water Use Efficiency,4553,2018,22.1361801562,E
454,SDG 6.4.1. Services Water Use Efficiency,4554,2007,14.5394989734,E
455,SDG 6.4.1. Services Water Use Efficiency,4554,2017,17.7637395308,E
456,SDG 6.4.1. Services Water Use Efficiency,4554,2018,18.1322141973,E
457,Area salinized by irrigation,4400,1972,1210.0,
458,Area salinized by irrigation,4400,1977,1106.6666666667,I
459,Area salinized by irrigation,4400,1982,1003.3333333333,I
460,Area salinized by irrigation,4400,1987,900.0,
461,Area salinized by irrigation,4400,1992,900.0,I
462,Area salinized by irrigation,4400,1997,900.0,I
463,Area salinized by irrigation,4400,2002,900.0,I
464,Area salinized by irrigation,4400,2007,900.0,I
465,Area salinized by irrigation,4400,2012,900.0,I
466,Area salinized by irrigation,4400,2017,900.0,I
467,Area salinized by irrigation,4400,2018,900.0,I
468,Harvested irrigated temporary crop area: Wheat,4345,1977,574.3,I
469,Harvested irrigated temporary crop area: Wheat,4345,1982,533.64,I
470,Harvested irrigated temporary crop area: Wheat,4345,1987,601.675,I
471,Harvested irrigated temporary crop area: Wheat,4345,1992,860.1125,I
472,Harvested irrigated temporary crop area: Wheat,4345,1997,963.8888888889,I
473,Harvested irrigated temporary crop area: Wheat,4345,2002,1029.0,
474,Harvested irrigated temporary crop area: Wheat,4345,2007,1174.0,I
475,Harvested irrigated temporary crop area: Wheat,4345,2012,1261.0,I
476,Harvested irrigated temporary crop area: Wheat,4345,2017,1261.0,I
477,Harvested irrigated temporary crop area: Wheat,4345,2018,1261.0,I
478,Harvested irrigated temporary crop area: Rice,4346,1977,427.1,I
479,Harvested irrigated temporary crop area: Rice,4346,1982,399.84,I
480,Harvested irrigated temporary crop area: Rice,4346,1987,425.875,I
481,Harvested irrigated temporary crop area: Rice,4346,1992,520.0625,I
482,Harvested irrigated temporary crop area: Rice,4346,1997,588.2777777778,I
483,Harvested irrigated temporary crop area: Rice,4346,2002,650.0,
484,Harvested irrigated temporary crop area: Rice,4346,2007,526.25,I
485,Harvested irrigated temporary crop area: Rice,4346,2012,452.0,I
486,Harvested irrigated temporary crop area: Rice,4346,2017,452.0,I
487,Harvested irrigated temporary crop area: Rice,4346,2018,452.0,I
488,Harvested irrigated temporary crop area: Barley,4347,1997,76.3555555556,I
489,Harvested irrigated temporary crop area: Barley,4347,2002,96.2,
490,Harvested irrigated temporary crop area: Barley,4347,2007,96.2,I
491,Harvested irrigated temporary crop area: Barley,4347,2012,96.2,I
492,Harvested irrigated temporary crop area: Barley,4347,2017,96.2,I
493,Harvested irrigated temporary crop area: Barley,4347,2018,96.2,I
494,Harvested irrigated temporary crop area: Maize,4348,1977,600.26,I
495,Harvested irrigated temporary crop area: Maize,4348,1982,595.84,I
496,Harvested irrigated temporary crop area: Maize,4348,1987,647.125,I
497,Harvested irrigated temporary crop area: Maize,4348,1992,798.4375,I
498,Harvested irrigated temporary crop area: Maize,4348,1997,828.3444444444,I
499,Harvested irrigated temporary crop area: Maize,4348,2002,827.9,
500,Harvested irrigated temporary crop area: Maize,4348,2007,889.8375,I
501,Harvested irrigated temporary crop area: Maize,4348,2012,927.0,I
502,Harvested irrigated temporary crop area: Maize,4348,2017,927.0,I
503,Harvested irrigated temporary crop area: Maize,4348,2018,927.0,I
504,Harvested irrigated temporary crop area: Millet,4349,1997,149.5,I
505,Harvested irrigated temporary crop area: Millet,4349,2002,149.5,I
506,Harvested irrigated temporary crop area: Millet,4349,2007,149.5,I
507,Harvested irrigated temporary crop area: Millet,4349,2012,149.5,I
508,Harvested irrigated temporary crop area: Millet,4349,2017,149.5,I
509,Harvested irrigated temporary crop area: Millet,4349,2018,149.5,I
510,Harvested irrigated temporary crop area: Sorghum,4350,2002,156.2,
511,Harvested irrigated temporary crop area: Sorghum,4350,2007,156.2,I
512,Harvested irrigated temporary crop area: Sorghum,4350,2012,156.2,I
513,Harvested irrigated temporary crop area: Sorghum,4350,2017,156.2,I
514,Harvested irrigated temporary crop area: Sorghum,4350,2018,156.2,I
515,Harvested irrigated temporary crop area: Other cereals,4351,1977,1164.2,I
