,Variable Name,Variable Id,Year,Value,Symbol
246,Total renewable water resources per capita,4190,1992,27541.3589705541,E
247,Total renewable water resources per capita,4190,1997,25935.4155739483,E
248,Total renewable water resources per capita,4190,2002,24481.0660713954,E
249,Total renewable water resources per capita,4190,2007,23534.1653991543,E
250,Total renewable water resources per capita,4190,2012,22713.7885261097,E
251,Total renewable water resources per capita,4190,2017,21876.0735606296,E
252,Total renewable water resources per capita,4190,2018,21743.3723490141,E
253,Total agricultural water managed area,4317,1962,540.0,E
254,Total agricultural water managed area,4317,1967,715.0,I
255,Total agricultural water managed area,4317,1972,890.0,E
256,Total agricultural water managed area,4317,1977,962.5,I
257,Total agricultural water managed area,4317,1982,1040.0,E
258,Total agricultural water managed area,4317,1987,1056.6,I
259,Total agricultural water managed area,4317,1992,1092.0,I
260,Total agricultural water managed area,4317,1997,1699.3333333333,E
261,Total agricultural water managed area,4317,2002,1990.0,E
262,Total agricultural water managed area,4317,2007,2110.0,I
263,Total agricultural water managed area,4317,2012,2110.0,I
264,Total agricultural water managed area,4317,2017,2110.0,I
265,Total agricultural water managed area,4317,2018,2110.0,I
266,Area equipped for irrigation: total,4313,1962,540.0,E
267,Area equipped for irrigation: total,4313,1967,715.0,I
268,Area equipped for irrigation: total,4313,1972,890.0,E
269,Area equipped for irrigation: total,4313,1977,962.5,I
270,Area equipped for irrigation: total,4313,1982,1040.0,E
271,Area equipped for irrigation: total,4313,1987,1056.6,I
272,Area equipped for irrigation: total,4313,1992,1092.0,I
273,Area equipped for irrigation: total,4313,1997,1699.3333333333,E
274,Area equipped for irrigation: total,4313,2002,1990.0,E
275,Area equipped for irrigation: total,4313,2007,2110.0,I
276,Area equipped for irrigation: total,4313,2012,2110.0,I
277,Area equipped for irrigation: total,4313,2017,2110.0,I
278,Area equipped for irrigation: total,4313,2018,2110.0,I
279,% of agricultural GVA produced by irrigated agriculture,4555,1997,28.1786272676,E
280,% of agricultural GVA produced by irrigated agriculture,4555,2002,31.6551005892,E
281,% of agricultural GVA produced by irrigated agriculture,4555,2007,32.3472531982,E
282,% of agricultural GVA produced by irrigated agriculture,4555,2012,31.0178994961,E
283,% of agricultural GVA produced by irrigated agriculture,4555,2017,30.2904269058,E
284,% of agricultural GVA produced by irrigated agriculture,4555,2018,30.250174991,E
285,Ratio between rainfed and irrigated yields,4557,1962,1.534,E
286,Ratio between rainfed and irrigated yields,4557,1967,1.534,E
287,Ratio between rainfed and irrigated yields,4557,1972,1.534,E
288,Ratio between rainfed and irrigated yields,4557,1977,1.534,E
289,Ratio between rainfed and irrigated yields,4557,1982,1.534,E
290,Ratio between rainfed and irrigated yields,4557,1987,1.534,E
291,Ratio between rainfed and irrigated yields,4557,1992,1.534,E
292,Ratio between rainfed and irrigated yields,4557,1997,1.534,E
293,Ratio between rainfed and irrigated yields,4557,2002,1.534,E
294,Ratio between rainfed and irrigated yields,4557,2007,1.534,I
295,Ratio between rainfed and irrigated yields,4557,2012,1.534,E
296,Ratio between rainfed and irrigated yields,4557,2017,1.534,I
297,Ratio between rainfed and irrigated yields,4557,2018,1.534,I
298,Agricultural water withdrawal as % of total renewable water resources,4273,1987,2.3856824799,E
299,Agricultural water withdrawal as % of total renewable water resources,4273,1992,2.4420013964,I
300,Agricultural water withdrawal as % of total renewable water resources,4273,1997,2.498320313,I
301,Agricultural water withdrawal as % of total renewable water resources,4273,2002,2.532111663,I
302,Agricultural water withdrawal as % of total renewable water resources,4273,2007,2.532111663,I
303,Agricultural water withdrawal as % of total renewable water resources,4273,2012,2.532111663,I
304,Agricultural water withdrawal as % of total renewable water resources,4273,2017,2.532111663,I
305,Agricultural water withdrawal as % of total renewable water resources,4273,2018,2.532111663,I
306,Agricultural water withdrawal,4250,1992,28.5176923077,I
307,Agricultural water withdrawal,4250,1997,29.1753846154,I
308,Agricultural water withdrawal,4250,2002,29.57,I
309,Agricultural water withdrawal,4250,2007,29.57,I
310,Agricultural water withdrawal,4250,2012,29.57,I
311,Agricultural water withdrawal,4250,2017,29.57,I
312,Agricultural water withdrawal,4250,2018,29.57,I
313,Irrigation water requirement,4260,2007,12.38,I
314,Irrigation water requirement,4260,2012,12.38,I
315,Irrigation water requirement,4260,2017,12.38,I
316,Irrigation water requirement,4260,2018,12.38,I
317,Municipal water withdrawal,4251,1987,0.2772,
318,Municipal water withdrawal,4251,1992,1.4486615385,I
319,Municipal water withdrawal,4251,1997,2.6201230769,I
320,Municipal water withdrawal,4251,2002,3.323,I
321,Municipal water withdrawal,4251,2007,3.323,I
322,Municipal water withdrawal,4251,2012,3.323,I
323,Municipal water withdrawal,4251,2017,3.323,I
324,Municipal water withdrawal,4251,2018,3.323,I
325,Industrial water withdrawal,4252,1987,0.1188,
326,Industrial water withdrawal,4252,1992,0.2009153846,I
327,Industrial water withdrawal,4252,1997,0.2830307692,I
328,Industrial water withdrawal,4252,2002,0.39874,I
329,Industrial water withdrawal,4252,2007,0.4984,I
330,Industrial water withdrawal,4252,2012,0.4984,I
331,Industrial water withdrawal,4252,2017,0.4984,I
332,Industrial water withdrawal,4252,2018,0.4984,I
333,Total water withdrawal,4253,1987,28.256,E
334,Total water withdrawal,4253,1992,30.1672692308,I
335,Total water withdrawal,4253,1997,32.0785384615,I
336,Total water withdrawal,4253,2002,33.29174,E
337,Total water withdrawal,4253,2007,33.3914,E
338,Total water withdrawal,4253,2012,33.3914,E
339,Total water withdrawal,4253,2017,33.3914,E
340,Total water withdrawal,4253,2018,33.3914,E
341,Fresh surface water withdrawal,4261,2002,30.24,I
342,Fresh surface water withdrawal,4261,2007,30.24,I
343,Fresh surface water withdrawal,4261,2012,30.24,I
344,Fresh surface water withdrawal,4261,2017,30.24,I
345,Fresh surface water withdrawal,4261,2018,30.24,I
346,Fresh groundwater withdrawal,4262,2002,2.991,I
347,Fresh groundwater withdrawal,4262,2007,2.991,I
348,Fresh groundwater withdrawal,4262,2012,2.991,I
349,Fresh groundwater withdrawal,4262,2017,2.991,I
350,Fresh groundwater withdrawal,4262,2018,2.991,I
351,Total freshwater withdrawal,4263,1987,28.256,E
352,Total freshwater withdrawal,4263,1992,30.1672692308,E
353,Total freshwater withdrawal,4263,1997,32.0785384615,E
354,Total freshwater withdrawal,4263,2002,33.231,I
355,Total freshwater withdrawal,4263,2007,33.231,I
356,Total freshwater withdrawal,4263,2012,33.231,I
357,Total freshwater withdrawal,4263,2017,33.231,I
358,Total freshwater withdrawal,4263,2018,33.231,I
359,Treated municipal wastewater,4270,1997,0.0,I
360,Treated municipal wastewater,4270,2002,0.0,I
361,Treated municipal wastewater,4270,2007,0.0,I
362,Treated municipal wastewater,4270,2012,0.0,I
363,Treated municipal wastewater,4270,2017,0.0,I
364,Treated municipal wastewater,4270,2018,0.0,I
377,SDG 6.4.2. Water Stress,4550,1987,4.9329608939,E
378,SDG 6.4.2. Water Stress,4550,1992,5.2670149334,E
379,SDG 6.4.2. Water Stress,4550,1997,5.6003035024,E
380,SDG 6.4.2. Water Stress,4550,2002,5.8015013966,E
381,SDG 6.4.2. Water Stress,4550,2007,5.8015013966,E
382,SDG 6.4.2. Water Stress,4550,2012,5.8015013966,E
383,SDG 6.4.2. Water Stress,4550,2017,5.8015013966,E
384,SDG 6.4.2. Water Stress,4550,2018,5.8015013966,E
385,SDG 6.4.1. Water Use Efficiency,4551,2015,1.5248883357,I
386,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,4552,2015,0.1731034978,E
387,SDG 6.4.1. Industrial Water Use Efficiency,4553,2015,41.4754226023,E
388,SDG 6.4.1. Services Water Use Efficiency,4554,2015,7.5618824309,E
389,Harvested irrigated temporary crop area: Wheat,4345,1997,31.2963636364,I
390,Harvested irrigated temporary crop area: Wheat,4345,2002,56.6872727273,I
391,Harvested irrigated temporary crop area: Wheat,4345,2007,77.0,I
392,Harvested irrigated temporary crop area: Wheat,4345,2012,77.0,I
393,Harvested irrigated temporary crop area: Wheat,4345,2017,77.0,I
394,Harvested irrigated temporary crop area: Wheat,4345,2018,77.0,I
395,Harvested irrigated temporary crop area: Rice,4346,1997,1651.2727272727,I
396,Harvested irrigated temporary crop area: Rice,4346,2002,1799.4545454546,I
397,Harvested irrigated temporary crop area: Rice,4346,2007,1918.0,I
398,Harvested irrigated temporary crop area: Rice,4346,2012,1918.0,I
399,Harvested irrigated temporary crop area: Rice,4346,2017,1918.0,I
400,Harvested irrigated temporary crop area: Rice,4346,2018,1918.0,I
401,Harvested irrigated temporary crop area: Maize,4348,1997,8.9990909091,I
402,Harvested irrigated temporary crop area: Maize,4348,2002,16.2218181818,I
403,Harvested irrigated temporary crop area: Maize,4348,2007,22.0,I
404,Harvested irrigated temporary crop area: Maize,4348,2012,22.0,I
405,Harvested irrigated temporary crop area: Maize,4348,2017,22.0,I
406,Harvested irrigated temporary crop area: Maize,4348,2018,22.0,I
407,Harvested irrigated temporary crop area: Potatoes,4352,2007,6.0,I
408,Harvested irrigated temporary crop area: Potatoes,4352,2012,6.0,I
409,Harvested irrigated temporary crop area: Potatoes,4352,2017,6.0,I
410,Harvested irrigated temporary crop area: Potatoes,4352,2018,6.0,I
411,Harvested irrigated temporary crop area: Sugarcane,4357,1997,17.0294545455,I
412,Harvested irrigated temporary crop area: Sugarcane,4357,2002,42.0130909091,I
413,Harvested irrigated temporary crop area: Sugarcane,4357,2007,62.0,I
414,Harvested irrigated temporary crop area: Sugarcane,4357,2012,62.0,I
415,Harvested irrigated temporary crop area: Sugarcane,4357,2017,62.0,I
416,Harvested irrigated temporary crop area: Sugarcane,4357,2018,62.0,I
417,Harvested irrigated temporary crop area: Leguminous crops,4359,1997,73.7909090909,I
418,Harvested irrigated temporary crop area: Leguminous crops,4359,2002,155.0181818182,I
419,Harvested irrigated temporary crop area: Leguminous crops,4359,2007,220.0,I
420,Harvested irrigated temporary crop area: Leguminous crops,4359,2012,220.0,I
421,Harvested irrigated temporary crop area: Leguminous crops,4359,2017,220.0,I
422,Harvested irrigated temporary crop area: Leguminous crops,4359,2018,220.0,I
423,Harvested irrigated temporary crop area: Vegetables,4360,2007,50.0,I
424,Harvested irrigated temporary crop area: Vegetables,4360,2012,50.0,I
425,Harvested irrigated temporary crop area: Vegetables,4360,2017,50.0,I
426,Harvested irrigated temporary crop area: Vegetables,4360,2018,50.0,I
427,Harvested irrigated temporary crop area: Tobacco,4366,2007,2.0,I
428,Harvested irrigated temporary crop area: Tobacco,4366,2012,2.0,I
429,Harvested irrigated temporary crop area: Tobacco,4366,2017,2.0,I
430,Harvested irrigated temporary crop area: Tobacco,4366,2018,2.0,I
431,Harvested irrigated temporary crop area: Cotton,4367,2007,108.0,I
432,Harvested irrigated temporary crop area: Cotton,4367,2012,108.0,I
433,Harvested irrigated temporary crop area: Cotton,4367,2017,108.0,I
434,Harvested irrigated temporary crop area: Cotton,4367,2018,108.0,I
435,Harvested irrigated temporary crop area: Sesame,4374,1997,72.6263636364,I
436,Harvested irrigated temporary crop area: Sesame,4374,2002,76.1672727273,I
437,Harvested irrigated temporary crop area: Sesame,4374,2007,79.0,I
438,Harvested irrigated temporary crop area: Sesame,4374,2012,79.0,I
439,Harvested irrigated temporary crop area: Sesame,4374,2017,79.0,I
440,Harvested irrigated temporary crop area: Sesame,4374,2018,79.0,I
441,Harvested irrigated temporary crop area: Other crops,4377,1997,139.7818181818,I
442,Harvested irrigated temporary crop area: Other crops,4377,2002,173.2363636364,I
443,Harvested irrigated temporary crop area: Other crops,4377,2007,200.0,I
444,Harvested irrigated temporary crop area: Other crops,4377,2012,200.0,I
445,Harvested irrigated temporary crop area: Other crops,4377,2017,200.0,I
446,Harvested irrigated temporary crop area: Other crops,4377,2018,200.0,I
447,Harvested irrigated permanent crop area: Other crops,4378,1997,16.6666666667,I
448,Harvested irrigated permanent crop area: Other crops,4378,2002,25.0,I
449,Harvested irrigated permanent crop area: Other crops,4378,2007,25.0,I
450,Harvested irrigated permanent crop area: Other crops,4378,2012,25.0,I
451,Harvested irrigated permanent crop area: Other crops,4378,2017,25.0,I
452,Harvested irrigated permanent crop area: Other crops,4378,2018,25.0,I
