,,Value,Symbol
SDG 6.4.1. Services Water Use Efficiency,China,93.241371273,E
SDG 6.4.2. Water Stress,Comoros,0.8333333333,I
SDG 6.4.2. Water Stress,Congo,0.0274463007,E
SDG 6.4.2. Water Stress,Croatia,1.4962205425,E
SDG 6.4.1. Water Use Efficiency,Croatia,60.0811773529,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Croatia,0.6559811669,E
SDG 6.4.1. Industrial Water Use Efficiency,Croatia,49.6214898396,E
SDG 6.4.1. Services Water Use Efficiency,Croatia,74.3059608146,E
SDG 6.4.2. Water Stress,Cuba,23.9394460692,E
SDG 6.4.2. Water Stress,Cyprus,28.2941498086,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,0.9446917568,E
SDG 6.4.2. Water Stress,Czechia,24.1940389294,E
SDG 6.4.2. Water Stress,Côte d’Ivoire,5.0875656743,E
SDG 6.4.2. Water Stress,Democratic People's Republic of Korea,27.7404677988,E
SDG 6.4.2. Water Stress,Democratic Republic of the Congo,0.2268835048,E
SDG 6.4.2. Water Stress,Djibouti,6.3333333333,I
SDG 6.4.2. Water Stress,Dominica,10.0,I
SDG 6.4.2. Water Stress,Ecuador,6.7823529412,E
SDG 6.4.1. Water Use Efficiency,Egypt,4.5843923485,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,0.6655864962,E
SDG 6.4.1. Industrial Water Use Efficiency,Egypt,22.1361801562,E
SDG 6.4.1. Services Water Use Efficiency,Egypt,18.1322141973,E
SDG 6.4.2. Water Stress,El Salvador,13.2127261385,E
SDG 6.4.2. Water Stress,Equatorial Guinea,0.1835032437,E
SDG 6.4.2. Water Stress,Eritrea,11.1751152074,E
SDG 6.4.2. Water Stress,Eswatini,77.559912854,E
SDG 6.4.2. Water Stress,Ethiopia,32.2571865443,E
SDG 6.4.2. Water Stress,Fiji,0.2973730298,I
SDG 6.4.2. Water Stress,France,23.6426507923,E
SDG 6.4.2. Water Stress,Gabon,0.502166065,E
SDG 6.4.2. Water Stress,Gambia,2.2096563723,E
SDG 6.4.2. Water Stress,Georgia,4.2056026059,E
SDG 6.4.2. Water Stress,Germany,33.5019188596,E
SDG 6.4.2. Water Stress,Ghana,6.3147340889,E
SDG 6.4.2. Water Stress,Greece,20.4774428485,E
SDG 6.4.2. Water Stress,Grenada,7.05,I
SDG 6.4.2. Water Stress,Guatemala,5.7420970807,E
SDG 6.4.2. Water Stress,Guinea,1.3692307692,E
SDG 6.4.2. Water Stress,Guinea-Bissau,1.4957264957,E
SDG 6.4.2. Water Stress,Guyana,3.2984018265,E
SDG 6.4.2. Water Stress,Haiti,13.3837917667,E
SDG 6.4.2. Water Stress,Honduras,4.621268764,E
SDG 6.4.2. Water Stress,Hungary,7.6511226252,E
SDG 6.4.2. Water Stress,Iceland,0.394075282,E
SDG 6.4.2. Water Stress,India,66.4920928322,E
SDG 6.4.2. Water Stress,Indonesia,29.6965452848,E
SDG 6.4.2. Water Stress,Iran (Islamic Republic of),81.2890812891,E
SDG 6.4.2. Water Stress,Israel,95.9365024588,E
SDG 6.4.2. Water Stress,Italy,29.9988545246,E
SDG 6.4.2. Water Stress,Jamaica,12.4734362007,I
SDG 6.4.2. Water Stress,Japan,36.4597701149,E
SDG 6.4.2. Water Stress,Jordan,100.0775279654,E
SDG 6.4.2. Water Stress,Kazakhstan,32.6518723994,E
SDG 6.4.2. Water Stress,Kenya,33.2399010717,E
SDG 6.4.2. Water Stress,Kuwait,3850.5,E
SDG 6.4.2. Water Stress,Kyrgyzstan,50.0389559797,E
SDG 6.4.2. Water Stress,Lao People's Democratic Republic,4.7718383312,E
SDG 6.4.2. Water Stress,Lebanon,58.7929915639,E
SDG 6.4.2. Water Stress,Lesotho,2.5659050967,E
SDG 6.4.2. Water Stress,Liberia,0.2643115942,E
SDG 6.4.2. Water Stress,Libya,817.1428571429,I
SDG 6.4.1. Services Water Use Efficiency,Liechtenstein,474.2210839485,E
SDG 6.4.2. Water Stress,Lithuania,1.8341023792,E
SDG 6.4.2. Water Stress,Luxembourg,4.328358209,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Luxembourg,0.0,E
SDG 6.4.2. Water Stress,Malawi,17.5048380854,E
SDG 6.4.2. Water Stress,Malaysia,3.4394871795,E
SDG 6.4.2. Water Stress,Maldives,15.6666666667,I
SDG 6.4.2. Water Stress,Mali,8.0030864198,E
SDG 6.4.2. Water Stress,Mauritania,13.2462173315,E
SDG 6.4.2. Water Stress,Mauritius,21.4830970556,E
SDG 6.4.2. Water Stress,Mongolia,3.3950073421,E
SDG 6.4.2. Water Stress,Morocco,50.7512120194,E
SDG 6.4.2. Water Stress,Mozambique,1.7514863258,E
SDG 6.4.2. Water Stress,Myanmar,5.8015013966,E
SDG 6.4.2. Water Stress,Namibia,0.8615525672,E
SDG 6.4.2. Water Stress,Nepal,8.3118326623,E
SDG 6.4.2. Water Stress,New Zealand,8.0480847596,E
SDG 6.4.2. Water Stress,Nicaragua,2.6924284717,E
SDG 6.4.2. Water Stress,Niger,7.4539249147,E
SDG 6.4.2. Water Stress,Nigeria,9.6682170543,E
SDG 6.4.1. Water Use Efficiency,Nigeria,31.2651523358,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Nigeria,0.227130815,E
SDG 6.4.1. Industrial Water Use Efficiency,Nigeria,63.3832477012,E
SDG 6.4.1. Services Water Use Efficiency,Nigeria,52.846640573,E
SDG 6.4.2. Water Stress,North Macedonia,25.266214908,E
SDG 6.4.2. Water Stress,Norway,2.0464638783,E
SDG 6.4.2. Water Stress,Oman,116.7142857143,E
SDG 6.4.2. Water Stress,Pakistan,118.2381448991,E
SDG 6.4.2. Water Stress,Panama,0.9010711098,E
SDG 6.4.2. Water Stress,Papua New Guinea,0.1322428331,E
SDG 6.4.2. Water Stress,Paraguay,1.835399711,E
SDG 6.4.2. Water Stress,Peru,6.5448956781,E
SDG 6.4.1. Industrial Water Use Efficiency,Philippines,6.0765439369,E
SDG 6.4.2. Water Stress,Poland,33.2225683628,E
SDG 6.4.2. Water Stress,Portugal,12.3157122765,E
SDG 6.4.2. Water Stress,Puerto Rico,19.5356106274,E
SDG 6.4.2. Water Stress,Republic of Korea,85.2218330414,E
SDG 6.4.2. Water Stress,Republic of Moldova,12.4294624295,E
SDG 6.4.2. Water Stress,Republic of Serbia,6.2633832976,E
SDG 6.4.2. Water Stress,Romania,6.0069281902,E
SDG 6.4.2. Water Stress,Rwanda,6.0894039735,E
SDG 6.4.2. Water Stress,Saint Kitts and Nevis,50.8333333333,I
SDG 6.4.2. Water Stress,Saint Lucia,14.3,I
SDG 6.4.2. Water Stress,Saint Vincent and the Grenadines,7.9,I
SDG 6.4.2. Water Stress,Sao Tome and Principe,1.876146789,I
SDG 6.4.2. Water Stress,Senegal,11.8072833599,E
SDG 6.4.2. Water Stress,Sierra Leone,0.4957943925,E
SDG 6.4.2. Water Stress,Slovakia,2.3945783133,E
SDG 6.4.2. Water Stress,Slovenia,6.4976335362,E
SDG 6.4.2. Water Stress,Somalia,24.527740592,E
SDG 6.4.2. Water Stress,South Africa,63.5606788345,E
SDG 6.4.2. Water Stress,South Sudan,4.2260757868,E
SDG 6.4.2. Water Stress,Spain,42.5644171779,E
SDG 6.4.2. Water Stress,Sri Lanka,90.7854137447,E
SDG 6.4.2. Water Stress,Sudan,118.6563876652,E
SDG 6.4.2. Water Stress,Suriname,3.950609365,E
SDG 6.4.2. Water Stress,Sweden,3.4271284271,E
SDG 6.4.2. Water Stress,Syrian Arab Republic,124.360138926,E
SDG 6.4.2. Water Stress,Thailand,23.0139351833,E
SDG 6.4.2. Water Stress,Timor-Leste,28.2682103232,E
SDG 6.4.2. Water Stress,Togo,3.391634981,E
SDG 6.4.2. Water Stress,Trinidad and Tobago,20.3264812576,E
SDG 6.4.2. Water Stress,Tunisia,95.9987812,E
SDG 6.4.2. Water Stress,Turkey,45.3788754364,E
SDG 6.4.2. Water Stress,Turkmenistan,143.5600206079,E
SDG 6.4.1. Water Use Efficiency,Turkmenistan,1.5252263507,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Turkmenistan,0.1463859911,E
SDG 6.4.1. Industrial Water Use Efficiency,Turkmenistan,28.9156127145,E
SDG 6.4.1. Services Water Use Efficiency,Turkmenistan,19.2281372394,E
SDG 6.4.2. Water Stress,Uganda,5.8279963403,E
SDG 6.4.2. Water Stress,Ukraine,13.8701736201,E
SDG 6.4.2. Water Stress,United Arab Emirates,1667.3333333333,E
SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,14.3546462063,E
SDG 6.4.2. Water Stress,United Republic of Tanzania,12.9632408102,E
SDG 6.4.2. Water Stress,United States of America,28.1619842696,E
SDG 6.4.2. Water Stress,Uruguay,9.7860962567,E
SDG 6.4.2. Water Stress,Uzbekistan,168.9245770003,E
SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),7.5403666667,E
SDG 6.4.2. Water Stress,Viet Nam,18.1303153792,E
SDG 6.4.2. Water Stress,Yemen,169.7619047619,I
SDG 6.4.2. Water Stress,Zambia,2.8354978355,E
SDG 6.4.2. Water Stress,Zimbabwe,35.4053698836,E
SDG 6.4.1. Water Use Efficiency,Zimbabwe,4.8301757128,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Zimbabwe,0.042805095,E
SDG 6.4.1. Industrial Water Use Efficiency,Zimbabwe,50.1332606816,E
SDG 6.4.1. Services Water Use Efficiency,Zimbabwe,21.5851732509,E
