"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Angola",24,"Ratio between rainfed and irrigated yields",4557,1992,1.456,"E","","6750"
"Angola",24,"Ratio between rainfed and irrigated yields",4557,1997,1.456,"E","","6750"
"Angola",24,"Ratio between rainfed and irrigated yields",4557,2002,1.456,"E","","6750"
"Angola",24,"Ratio between rainfed and irrigated yields",4557,2007,1.456,"I","","0"
"Angola",24,"Ratio between rainfed and irrigated yields",4557,2012,1.456,"E","","6750"
"Angola",24,"Ratio between rainfed and irrigated yields",4557,2017,1.456,"I","","0"
"Angola",24,"Ratio between rainfed and irrigated yields",4557,2018,1.456,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,1962,,,"[3]",
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Antigua and Barbuda",28,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,1962,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,1967,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,1972,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,1977,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,1982,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,1987,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,1992,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,1997,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,2002,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,2007,1.69,"I","","0"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,2012,1.69,"E","","6750"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,2017,1.69,"I","","0"
"Argentina",32,"Ratio between rainfed and irrigated yields",4557,2018,1.69,"I","","0"
"Armenia",51,"Ratio between rainfed and irrigated yields",4557,1992,,,"[4]",
"Armenia",51,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Armenia",51,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Armenia",51,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Armenia",51,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Armenia",51,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Armenia",51,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,1962,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,1967,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,1972,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,1977,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,1982,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,1987,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,1992,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,1997,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,2002,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,2007,2.171,"I","","0"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,2012,2.171,"E","","6750"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,2017,2.171,"I","","0"
"Australia",36,"Ratio between rainfed and irrigated yields",4557,2018,2.171,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,1962,,,"[5]",
"Austria",40,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Austria",40,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Azerbaijan",31,"Ratio between rainfed and irrigated yields",4557,1992,,,"[6]",
"Azerbaijan",31,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Azerbaijan",31,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Azerbaijan",31,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Azerbaijan",31,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Azerbaijan",31,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Azerbaijan",31,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,1962,,,"[7]",
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"The Bahamas",44,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,1962,,,"[8]",
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Bahrain",48,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,1962,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,1967,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,1972,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,1977,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,1982,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,1987,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,1992,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,1997,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,2002,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,2007,1.58,"I","","0"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,2012,1.58,"E","","6750"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,2017,1.58,"I","","0"
"Bangladesh",50,"Ratio between rainfed and irrigated yields",4557,2018,1.58,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,1962,,,"[9]",
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Barbados",52,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Belarus",112,"Ratio between rainfed and irrigated yields",4557,1992,,,"[10]",
"Belarus",112,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Belarus",112,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Belarus",112,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Belarus",112,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Belarus",112,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Belarus",112,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,1962,,,"[11]",
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Belgium",56,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,1962,,,"[12]",
"Belize",84,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Belize",84,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,1962,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,1967,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,1972,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,1977,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,1982,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,1987,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,1992,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,1997,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,2002,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,2007,1.393,"I","","0"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,2012,1.393,"E","","6750"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,2017,1.393,"I","","0"
"Benin",204,"Ratio between rainfed and irrigated yields",4557,2018,1.393,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,1962,,,"[13]",
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Bhutan",64,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,1962,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,1967,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,1972,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,1977,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,1982,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,1987,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,1992,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,1997,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,2002,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,2007,2.003,"I","","0"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,2012,2.003,"E","","6750"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,2017,2.003,"I","","0"
"Bolivia",68,"Ratio between rainfed and irrigated yields",4557,2018,2.003,"I","","0"
"Bosnia and Herzegovina",70,"Ratio between rainfed and irrigated yields",4557,1992,,,"[14]",
"Bosnia and Herzegovina",70,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Bosnia and Herzegovina",70,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Bosnia and Herzegovina",70,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Bosnia and Herzegovina",70,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Bosnia and Herzegovina",70,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Bosnia and Herzegovina",70,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,1962,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,1967,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,1972,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,1977,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,1982,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,1987,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,1992,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,1997,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,2002,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,2007,1.337,"I","","0"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,2012,1.337,"E","","6750"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,2017,1.337,"I","","0"
"Botswana",72,"Ratio between rainfed and irrigated yields",4557,2018,1.337,"I","","0"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,1962,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,1967,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,1972,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,1977,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,1982,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,1987,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,1992,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,1997,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,2002,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,2007,1.841,"I","","0"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,2012,1.841,"E","","6750"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,2017,1.841,"I","","0"
"Brazil",76,"Ratio between rainfed and irrigated yields",4557,2018,1.841,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,1962,,,"[15]",
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Brunei Darussalam",96,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,1962,,,"[16]",
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,1966,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,1971,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,1976,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,1981,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,1986,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,1991,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,1996,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,2001,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,2007,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,2011,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,2017,1.778,"I","","0"
"Bulgaria",100,"Ratio between rainfed and irrigated yields",4557,2018,1.778,"I","","0"
"Burkina Faso",854,"Ratio between rainfed and irrigated yields",4557,1962,1.364,"E","","6750"
"Burkina Faso",854,"Ratio between rainfed and irrigated yields",4557,1967,1.364,"E","","6750"
