,,Value,Symbol
SDG 6.4.2. Water Stress,Ecuador,6.7823529412,E
SDG 6.4.1. Water Use Efficiency,Ecuador,6.576331504,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,0.4133096936,E
SDG 6.4.1. Industrial Water Use Efficiency,Ecuador,43.7891333239,E
SDG 6.4.1. Services Water Use Efficiency,Ecuador,29.2698627819,E
SDG 6.4.1. Water Use Efficiency,Egypt,2.9969443158,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,0.4901508582,E
SDG 6.4.1. Industrial Water Use Efficiency,Egypt,30.2539062837,E
SDG 6.4.1. Services Water Use Efficiency,Egypt,14.5394989734,E
SDG 6.4.2. Water Stress,El Salvador,13.2127261385,E
SDG 6.4.1. Industrial Water Use Efficiency,El Salvador,21.3739443871,E
SDG 6.4.1. Services Water Use Efficiency,El Salvador,28.2875674608,E
SDG 6.4.2. Water Stress,Equatorial Guinea,0.1835032437,E
SDG 6.4.2. Water Stress,Eritrea,11.1751152074,E
SDG 6.4.2. Water Stress,Estonia,19.8474025974,E
SDG 6.4.2. Water Stress,Eswatini,77.559912854,E
SDG 6.4.2. Water Stress,Ethiopia,25.5351403948,E
SDG 6.4.1. Water Use Efficiency,Ethiopia,1.7618393994,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,0.0598170477,E
SDG 6.4.1. Industrial Water Use Efficiency,Ethiopia,54.9274242159,E
SDG 6.4.1. Services Water Use Efficiency,Ethiopia,14.1439616175,E
SDG 6.4.2. Water Stress,Fiji,0.2973730298,I
SDG 6.4.2. Water Stress,France,27.1312264729,E
SDG 6.4.2. Water Stress,Gabon,0.502166065,E
SDG 6.4.2. Water Stress,Gambia,2.2096563723,E
SDG 6.4.2. Water Stress,Georgia,5.9272529859,E
SDG 6.4.1. Water Use Efficiency,Georgia,4.8582568019,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Georgia,0.3749382272,E
SDG 6.4.1. Industrial Water Use Efficiency,Georgia,4.1371531817,E
SDG 6.4.1. Services Water Use Efficiency,Georgia,18.8759734065,E
SDG 6.4.2. Water Stress,Germany,44.2160087719,E
SDG 6.4.2. Water Stress,Ghana,5.108435048,E
SDG 6.4.1. Industrial Water Use Efficiency,Ghana,84.4705668177,E
SDG 6.4.1. Services Water Use Efficiency,Ghana,47.4070417,E
SDG 6.4.2. Water Stress,Greece,19.4612583451,E
SDG 6.4.2. Water Stress,Grenada,5.4555555556,I
Environmental Flow Requirements,Guatemala,70.02,X
SDG 6.4.2. Water Stress,Guatemala,5.7420970807,E
Environmental Flow Requirements,Guinea,161.0,X
SDG 6.4.2. Water Stress,Guinea,0.9578698225,E
SDG 6.4.1. Water Use Efficiency,Guinea,7.4244858323,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea,0.0306079476,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea,34.2196005239,E
SDG 6.4.1. Services Water Use Efficiency,Guinea,13.8319589101,E
SDG 6.4.2. Water Stress,Guinea-Bissau,1.4957264957,E
SDG 6.4.1. Water Use Efficiency,Guinea-Bissau,2.3557371444,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Guinea-Bissau,0.0679123212,E
SDG 6.4.1. Industrial Water Use Efficiency,Guinea-Bissau,8.6198264489,E
SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,9.8309310393,E
SDG 6.4.2. Water Stress,Guyana,3.4607305936,E
SDG 6.4.2. Water Stress,Haiti,13.1656952979,E
SDG 6.4.1. Water Use Efficiency,Haiti,3.9784768691,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Haiti,0.1493741418,E
SDG 6.4.1. Industrial Water Use Efficiency,Haiti,57.039579093,E
SDG 6.4.1. Services Water Use Efficiency,Haiti,16.5857941529,E
SDG 6.4.2. Water Stress,Honduras,4.621268764,E
SDG 6.4.1. Water Use Efficiency,Honduras,8.9016971326,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Honduras,0.1493685988,E
SDG 6.4.1. Industrial Water Use Efficiency,Honduras,36.8148377948,E
SDG 6.4.1. Services Water Use Efficiency,Honduras,31.5307288066,E
SDG 6.4.2. Water Stress,Hungary,9.4761082326,E
SDG 6.4.2. Water Stress,Iceland,0.2909022965,E
Environmental Flow Requirements,India,937.1,X
SDG 6.4.1. Water Use Efficiency,India,1.5680281948,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,India,0.2297517808,E
SDG 6.4.1. Industrial Water Use Efficiency,India,25.0621109898,E
SDG 6.4.1. Services Water Use Efficiency,India,11.580386346,E
SDG 6.4.2. Water Stress,Indonesia,21.4908880219,E
SDG 6.4.1. Water Use Efficiency,Indonesia,2.8922130953,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Indonesia,0.2166651347,E
SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,10.6094263306,E
SDG 6.4.1. Services Water Use Efficiency,Indonesia,15.7270128739,E
SDG 6.4.2. Water Stress,Iran (Islamic Republic of),81.2890812891,E
SDG 6.4.1. Water Use Efficiency,Iran (Islamic Republic of),4.0522054202,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iran (Islamic Republic of),0.2145225869,E
SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),156.328999278,E
SDG 6.4.1. Services Water Use Efficiency,Iran (Islamic Republic of),30.2677296823,E
SDG 6.4.2. Water Stress,Iraq,74.4245786517,E
SDG 6.4.1. Water Use Efficiency,Iraq,1.8719253979,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Iraq,0.0566771524,E
SDG 6.4.1. Industrial Water Use Efficiency,Iraq,10.1635481622,E
SDG 6.4.1. Services Water Use Efficiency,Iraq,13.1201121716,E
SDG 6.4.2. Water Stress,Ireland,3.5129932628,E
SDG 6.4.2. Water Stress,Israel,119.0147528255,E
SDG 6.4.2. Water Stress,Italy,29.4795271695,E
SDG 6.4.2. Water Stress,Jamaica,12.4041393329,I
Environmental Flow Requirements,Japan,212.5,X
SDG 6.4.2. Water Stress,Japan,38.0459770115,E
SDG 6.4.2. Water Stress,Jordan,103.2229482778,E
SDG 6.4.2. Water Stress,Kazakhstan,31.6366158114,E
SDG 6.4.2. Water Stress,Kenya,23.3564951125,E
SDG 6.4.1. Water Use Efficiency,Kenya,10.7864361731,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kenya,0.1398755366,E
SDG 6.4.1. Industrial Water Use Efficiency,Kenya,66.5302423721,E
SDG 6.4.1. Services Water Use Efficiency,Kenya,25.8191568291,E
SDG 6.4.2. Water Stress,Kuwait,2584.2307692308,E
SDG 6.4.2. Water Stress,Kyrgyzstan,50.0389559797,E
SDG 6.4.1. Water Use Efficiency,Kyrgyzstan,0.5076057718,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Kyrgyzstan,0.1459918928,E
SDG 6.4.1. Industrial Water Use Efficiency,Kyrgyzstan,1.9604874949,E
SDG 6.4.1. Services Water Use Efficiency,Kyrgyzstan,10.2382945881,E
SDG 6.4.2. Water Stress,Lao People's Democratic Republic,2.8676662321,E
SDG 6.4.1. Water Use Efficiency,Lao People's Democratic Republic,1.3064075356,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Lao People's Democratic Republic,0.1666579029,E
SDG 6.4.1. Industrial Water Use Efficiency,Lao People's Democratic Republic,9.470448379,E
SDG 6.4.1. Services Water Use Efficiency,Lao People's Democratic Republic,26.5675367723,E
SDG 6.4.2. Water Stress,Latvia,1.2174425457,E
SDG 6.4.2. Water Stress,Lebanon,40.2076573653,E
SDG 6.4.2. Water Stress,Lesotho,2.5659050967,E
SDG 6.4.2. Water Stress,Liberia,0.2643115942,E
SDG 6.4.2. Water Stress,Libya,732.0918367347,E
SDG 6.4.1. Water Use Efficiency,Libya,28.4663955331,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Libya,0.2908600823,E
SDG 6.4.1. Industrial Water Use Efficiency,Libya,595.0711054182,E
SDG 6.4.1. Services Water Use Efficiency,Libya,49.8590009101,E
SDG 6.4.2. Water Stress,Lithuania,16.322999279,E
SDG 6.4.2. Water Stress,Luxembourg,4.1260364842,E
SDG 6.4.1. Water Use Efficiency,Madagascar,0.5641497135,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Madagascar,0.0925640709,E
SDG 6.4.1. Industrial Water Use Efficiency,Madagascar,10.6470735223,E
SDG 6.4.1. Services Water Use Efficiency,Madagascar,11.9519674085,E
SDG 6.4.2. Water Stress,Malawi,17.5048380854,E
SDG 6.4.2. Water Stress,Malaysia,3.0326045884,E
SDG 6.4.1. Water Use Efficiency,Malaysia,34.4651997493,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Malaysia,0.8818785176,E
SDG 6.4.1. Industrial Water Use Efficiency,Malaysia,53.9630822168,E
SDG 6.4.1. Services Water Use Efficiency,Malaysia,73.3103521758,E
SDG 6.4.2. Water Stress,Maldives,15.4603174603,I
Environmental Flow Requirements,Mali,55.2,X
SDG 6.4.2. Water Stress,Mali,8.0030864198,E
SDG 6.4.2. Water Stress,Malta,72.8712871287,E
SDG 6.4.2. Water Stress,Mauritania,13.2462173315,E
SDG 6.4.2. Water Stress,Mauritius,22.9007633588,E
SDG 6.4.1. Water Use Efficiency,Mauritius,11.7268543207,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Mauritius,0.2953222961,E
SDG 6.4.1. Industrial Water Use Efficiency,Mauritius,302.520248031,E
SDG 6.4.1. Services Water Use Efficiency,Mauritius,27.1038577245,E
SDG 6.4.2. Water Stress,Mexico,29.5024532237,E
SDG 6.4.2. Water Stress,Mongolia,3.9916789036,E
SDG 6.4.1. Water Use Efficiency,Mongolia,8.8869363401,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Mongolia,0.2367545989,E
SDG 6.4.1. Industrial Water Use Efficiency,Mongolia,10.2997159382,E
SDG 6.4.1. Services Water Use Efficiency,Mongolia,27.6749960865,E
SDG 6.4.2. Water Stress,Morocco,58.3833341333,E
SDG 6.4.2. Water Stress,Mozambique,1.3873348055,E
SDG 6.4.2. Water Stress,Myanmar,5.8015013966,E
SDG 6.4.2. Water Stress,Namibia,0.8615525672,E
SDG 6.4.2. Water Stress,Nepal,8.3118326623,E
SDG 6.4.1. Water Use Efficiency,Nepal,1.4194899185,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Nepal,0.4420782633,I
SDG 6.4.1. Industrial Water Use Efficiency,Nepal,67.9007172843,E
SDG 6.4.1. Services Water Use Efficiency,Nepal,49.8495740603,E
SDG 6.4.2. Water Stress,Netherlands,20.7708372888,E
SDG 6.4.2. Water Stress,New Zealand,4.0596984515,E
SDG 6.4.1. Water Use Efficiency,New Zealand,27.9740367066,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,New Zealand,3.0757418793,E
SDG 6.4.1. Industrial Water Use Efficiency,New Zealand,30.2881444893,E
SDG 6.4.1. Services Water Use Efficiency,New Zealand,94.0369120909,E
Environmental Flow Requirements,Nicaragua,107.2,X
SDG 6.4.2. Water Stress,Nicaragua,2.6706210747,E
SDG 6.4.1. Water Use Efficiency,Nicaragua,4.6115003383,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Nicaragua,0.1112144196,E
SDG 6.4.1. Industrial Water Use Efficiency,Nicaragua,24.7506933847,E
SDG 6.4.1. Services Water Use Efficiency,Nicaragua,18.5555788629,E
SDG 6.4.2. Water Stress,Niger,4.6967197573,E
SDG 6.4.1. Water Use Efficiency,Niger,3.2797853568,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Niger,0.007485934,E
SDG 6.4.1. Industrial Water Use Efficiency,Niger,31.8984454312,E
SDG 6.4.1. Services Water Use Efficiency,Niger,11.4108417417,E
SDG 6.4.2. Water Stress,Nigeria,9.2491472868,E
SDG 6.4.1. Water Use Efficiency,Nigeria,19.4161752171,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Nigeria,0.1532867205,E
SDG 6.4.1. Industrial Water Use Efficiency,Nigeria,37.8283825098,E
SDG 6.4.1. Services Water Use Efficiency,Nigeria,35.1040543682,E
SDG 6.4.2. Water Stress,North Macedonia,13.3397870281,E
SDG 6.4.2. Water Stress,Norway,2.3011406844,E
SDG 6.4.2. Water Stress,Oman,97.5142857143,I
SDG 6.4.2. Water Stress,Pakistan,111.6166186124,E
SDG 6.4.1. Water Use Efficiency,Pakistan,1.0343210439,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Pakistan,0.2219753934,E
SDG 6.4.1. Industrial Water Use Efficiency,Pakistan,23.5067772685,E
SDG 6.4.1. Services Water Use Efficiency,Pakistan,12.2197314056,E
SDG 6.4.1. Industrial Water Use Efficiency,Panama,304.8845026716,E
SDG 6.4.1. Services Water Use Efficiency,Panama,61.9343570557,E
SDG 6.4.2. Water Stress,Papua New Guinea,0.1322428331,E
SDG 6.4.2. Water Stress,Paraguay,1.2618041678,E
SDG 6.4.1. Industrial Water Use Efficiency,Paraguay,46.0215213558,E
SDG 6.4.1. Services Water Use Efficiency,Paraguay,55.8125900717,E
Environmental Flow Requirements,Philippines,151.9,X
SDG 6.4.2. Water Stress,Philippines,24.9147049832,E
SDG 6.4.1. Industrial Water Use Efficiency,Philippines,7.7527256067,E
SDG 6.4.1. Services Water Use Efficiency,Philippines,16.1610241517,E
SDG 6.4.2. Water Stress,Poland,41.6060920734,E
Environmental Flow Requirements,Portugal,27.63,X
SDG 6.4.2. Water Stress,Portugal,18.3765320474,E
Environmental Flow Requirements,Puerto Rico,2.621,X
SDG 6.4.2. Water Stress,Puerto Rico,22.4567983925,E
SDG 6.4.1. Water Use Efficiency,Puerto Rico,26.7530088354,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Puerto Rico,2.4820917816,E
SDG 6.4.1. Industrial Water Use Efficiency,Puerto Rico,15.5149027827,E
SDG 6.4.1. Services Water Use Efficiency,Puerto Rico,67.4289912646,E
SDG 6.4.2. Water Stress,Qatar,388.4482758621,I
SDG 6.4.2. Water Stress,Republic of Korea,85.2218330414,E
SDG 6.4.2. Water Stress,Republic of Moldova,12.6819126819,E
SDG 6.4.1. Water Use Efficiency,Republic of Moldova,4.6080067509,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Republic of Moldova,0.4042076526,E
SDG 6.4.1. Industrial Water Use Efficiency,Republic of Moldova,1.5119889706,E
SDG 6.4.1. Services Water Use Efficiency,Republic of Moldova,23.2913176202,E
SDG 6.4.2. Water Stress,Republic of Serbia,4.4604981404,E
SDG 6.4.2. Water Stress,Romania,6.4450894111,E
SDG 6.4.2. Water Stress,Russian Federation,4.0446565699,E
SDG 6.4.2. Water Stress,Rwanda,6.0894039735,E
SDG 6.4.2. Water Stress,Saint Lucia,14.3,E
SDG 6.4.2. Water Stress,Saint Vincent and the Grenadines,9.1,I
SDG 6.4.2. Water Stress,Sao Tome and Principe,1.2676505784,I
SDG 6.4.2. Water Stress,Saudi Arabia,936.1284722222,E
SDG 6.4.1. Water Use Efficiency,Saudi Arabia,20.1576363251,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Saudi Arabia,0.6363977768,E
SDG 6.4.1. Industrial Water Use Efficiency,Saudi Arabia,393.4665762816,E
SDG 6.4.1. Services Water Use Efficiency,Saudi Arabia,75.9372302053,E
SDG 6.4.2. Water Stress,Senegal,11.8072833599,E
SDG 6.4.2. Water Stress,Sierra Leone,0.4957943925,E
SDG 6.4.1. Water Use Efficiency,Sierra Leone,6.3284398606,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Sierra Leone,0.0802910865,E
SDG 6.4.1. Industrial Water Use Efficiency,Sierra Leone,5.0666086206,E
SDG 6.4.1. Services Water Use Efficiency,Sierra Leone,9.5317915075,E
SDG 6.4.2. Water Stress,Singapore,315.0613333333,E
SDG 6.4.2. Water Stress,Slovakia,2.9599827883,E
SDG 6.4.2. Water Stress,Slovenia,6.3245436105,E
SDG 6.4.2. Water Stress,Somalia,24.527740592,E
Environmental Flow Requirements,Spain,38.15,X
SDG 6.4.2. Water Stress,Spain,47.6837082481,E
SDG 6.4.2. Water Stress,Sri Lanka,90.7854137447,E
SDG 6.4.1. Water Use Efficiency,Sri Lanka,3.3654886101,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Sri Lanka,0.1744042213,E
SDG 6.4.1. Industrial Water Use Efficiency,Sri Lanka,15.5471255443,E
SDG 6.4.1. Services Water Use Efficiency,Sri Lanka,35.6241521436,E
SDG 6.4.2. Water Stress,Suriname,3.950609365,E
SDG 6.4.1. Water Use Efficiency,Suriname,5.8498763574,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Suriname,0.9252874872,E
SDG 6.4.1. Industrial Water Use Efficiency,Suriname,10.2403641821,E
SDG 6.4.1. Services Water Use Efficiency,Suriname,36.8453968781,E
SDG 6.4.2. Water Stress,Sweden,3.7950937951,E
SDG 6.4.2. Water Stress,Switzerland,8.6241418764,E
SDG 6.4.2. Water Stress,Syrian Arab Republic,125.9631311782,E
Environmental Flow Requirements,Tajikistan,6.752,X
SDG 6.4.2. Water Stress,Tajikistan,73.2859802671,E
SDG 6.4.2. Water Stress,Thailand,23.0139351833,E
Environmental Flow Requirements,Timor-Leste,4.069,X
SDG 6.4.2. Water Stress,Timor-Leste,28.2682103232,E
SDG 6.4.2. Water Stress,Togo,3.391634981,E
SDG 6.4.1. Water Use Efficiency,Togo,7.2948007689,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Togo,0.0080126418,E
SDG 6.4.1. Industrial Water Use Efficiency,Togo,61.1826674466,E
SDG 6.4.1. Services Water Use Efficiency,Togo,8.8179161747,E
SDG 6.4.2. Water Stress,Trinidad and Tobago,19.2301491334,E
SDG 6.4.2. Water Stress,Tunisia,73.6104410532,E
SDG 6.4.2. Water Stress,Turkey,30.8026628537,E
SDG 6.4.2. Water Stress,Turkmenistan,143.5600206079,E
SDG 6.4.2. Water Stress,Uganda,5.4079749924,E
SDG 6.4.1. Industrial Water Use Efficiency,Uganda,49.8332242456,E
SDG 6.4.1. Services Water Use Efficiency,Uganda,27.3684940237,E
SDG 6.4.2. Water Stress,Ukraine,19.4195387406,E
SDG 6.4.2. Water Stress,United Arab Emirates,1847.1515151515,I
SDG 6.4.1. Water Use Efficiency,United Arab Emirates,66.4566999678,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,United Arab Emirates,0.7475758132,E
SDG 6.4.1. Industrial Water Use Efficiency,United Arab Emirates,1907.8659591517,E
SDG 6.4.1. Services Water Use Efficiency,United Arab Emirates,159.8586469873,E
SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,14.5149190111,E
SDG 6.4.2. Water Stress,United Republic of Tanzania,12.9632408102,E
SDG 6.4.2. Water Stress,United States of America,28.8136882129,E
SDG 6.4.2. Water Stress,Uruguay,9.7860962567,E
SDG 6.4.1. Water Use Efficiency,Uruguay,8.4269738421,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Uruguay,0.2129532178,E
SDG 6.4.1. Industrial Water Use Efficiency,Uruguay,95.6386641924,E
SDG 6.4.1. Services Water Use Efficiency,Uruguay,54.9184620152,E
Environmental Flow Requirements,Uzbekistan,14.0,X
SDG 6.4.2. Water Stress,Uzbekistan,141.8092597903,E
SDG 6.4.1. Water Use Efficiency,Uzbekistan,0.698046978,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Uzbekistan,0.2910322775,E
SDG 6.4.1. Industrial Water Use Efficiency,Uzbekistan,5.015712994,E
SDG 6.4.1. Services Water Use Efficiency,Uzbekistan,4.271450934,E
SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),7.5403666667,E
SDG 6.4.2. Water Stress,Viet Nam,18.1303153792,E
SDG 6.4.1. Water Use Efficiency,Viet Nam,1.4809238403,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Viet Nam,0.2824976263,E
SDG 6.4.1. Industrial Water Use Efficiency,Viet Nam,13.8229944233,E
SDG 6.4.1. Services Water Use Efficiency,Viet Nam,47.2836710781,E
SDG 6.4.2. Water Stress,Yemen,169.7619047619,I
SDG 6.4.1. Water Use Efficiency,Yemen,11.2949722767,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Yemen,0.6879790749,E
SDG 6.4.1. Industrial Water Use Efficiency,Yemen,260.2565332351,E
SDG 6.4.1. Services Water Use Efficiency,Yemen,79.7142988634,E
SDG 6.4.2. Water Stress,Zambia,2.8354978355,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Zambia,0.068194454,I
SDG 6.4.2. Water Stress,Zimbabwe,33.5148328952,E
SDG 6.4.1. Water Use Efficiency,Zimbabwe,1.5974683031,I
